title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
The Pilgrim'S Progress (Penguin Classics),https://www.amazon.com/Pilgrims-Progress-Penguin-Classics/dp/0141439718/ref=sr_1_10?keywords=The+Pilgrim%27s+Progress+by+John+Bunyan&qid=1697040466&sr=8-10,John Bunyan,Penguin Classics; Illustrated edition,"Illustrated, January 27, 2009",384.0,,3.2,53416
"Listen, Slowly",https://www.amazon.com/Listen-Slowly-Thanhha-Lai/dp/0062229192/ref=sr_1_1?keywords=Listen%2C+Slowly+by+Thanhha+Lai&qid=1696978000&sr=8-1,Thanhhà Lai,HarperCollins; Reprint edition,"May 17, 2016",288.0,9,2.5,76574
Long Walk To Freedom: The Autobiography Of Nelson Mandela,https://www.amazon.com/Long-Walk-Freedom-Autobiography-Mandela/dp/0316548189/ref=sr_1_1?keywords=Freedom+by+Nelson+Mandela&qid=1697019153&sr=8-1,Nelson Mandela,Back Bay Books,"Unabridged, October 1, 1995",656.0,,3.0,11368
Ht Be Woman,https://www.amazon.com/How-Be-Woman-Caitlin-Moran/dp/0062124293/ref=sr_1_1?keywords=How+to+Be+a+Woman&qid=1679148856&s=books&sr=1-1,Caitlin Moran,Perennial; Original edition,"June 28, 2012",320.0,,2.2,74123
The Bone People: Booker Prize Winner (A Novel),https://www.amazon.com/Bone-People-Novel-Keri-Hulme/dp/0140089225/ref=sr_1_1?keywords=The+Bone+People+by+Keri+Hulme&qid=1696997134&sr=8-1,Keri Hulme,Penguin Books,"October 7, 1986",450.0,18,2.9,45569
"Five Plays: A Dance Of The Forests, The Lion And The Jewel, The Swamp Dwellers, The Trials Of Brother Jero, [And] The Strong Breed (Three Crowns Book)",https://www.amazon.com/Five-Plays-forests-dwellers-Brother/dp/B0007IVQSU/ref=sr_1_1?crid=G88HZL78GZTG&keywords=The+Swamp+Dwellers_Soyinka&qid=1682389738&s=instant-video&sprefix=the+swamp+dwellers_soyinka%2Cinstant-video%2C481&sr=1-1,Wole Soyinka,Oxford U. Press; 1st Eng edition,"January 1, 1964",0.0,,1.5,36022
"The People Vs. Alex Cross (Alex Cross, 23)",https://www.amazon.com/People-vs-Alex-Cross/dp/1538745518/ref=sr_1_17?keywords=Alex+Cross+by+James+Patterson&qid=1697025398&sr=8-17,James Patterson,Grand Central Publishing; Reprint edition,"April 10, 2018",448.0,,2.3,22356
Avalon High,https://www.amazon.com/Avalon-High-Meg-Cabot/dp/0060755881/ref=sr_1_1?keywords=Avalon+High+by+Meg+Cabot&qid=1697013204&sr=8-1,Meg Cabot,HarperTeen; Reprint edition,"July 3, 2007",320.0,12,2.9,9587
"Visual Intelligence: Sharpen Your Perception, Change Your Life",https://www.amazon.com/Visual-Intelligence-Sharpen-Perception-Change/dp/0544947126/ref=sr_1_1?keywords=Visual+Intelligence+by+Amy+E.+Herman&qid=1697040995&sr=8-1,Amy E. Herman,HarperOne; Reprint edition,"Illustrated, May 9, 2017",336.0,,3.3,43436
"The Heart Of Betrayal: The Remnant Chronicles, Book Two (The Remnant Chronicles, 2)",https://www.amazon.com/HEART-BETRAYAL-Remnant-Chronicles-Pearson/dp/1250080029/ref=sr_1_1?keywords=The+Heart+of+Betrayal+by+Mary+E.+Pearson&qid=1696963356&sr=8-1,Mary E. Pearson,Square Fish; Reprint edition,"August 2, 2016",496.0,14,3.0,15237
"Magnus Chase And The Gods Of Asgard Book 1: Sword Of Summer, The-Magnus Chase And The Gods Of Asgard Book 1",https://www.amazon.com/Magnus-Chase-Asgard-Sword-Summer/dp/1423163370/ref=sr_1_1?keywords=The+Sword+of+Summer+by+Rick+Riordan&qid=1697005727&sr=8-1,Rick Riordan,Disney Hyperion; Reprint edition,"April 4, 2017",544.0,10,2.1,78483
Scrawl: A Novel,https://www.amazon.com/Scrawl-Novel-Mark-Shulman/dp/1250012694/ref=sr_1_1?keywords=Scrawl+by+Mark+Shulman&qid=1697031887&sr=8-1,Mark Shulman,Square Fish,"August 21, 2012",240.0,12,1.5,84223
Against All Enemies,https://www.amazon.com/Against-All-Enemies-Richard-Herman/dp/0340675047/ref=sr_1_6?keywords=Against+All+Enemies+by+Richard+A.+Clarke&qid=1697058233&sr=8-6,Richard Herman,Coronet; New Ed edition,"Import, January 1, 1998",453.0,,4.9,16384
Lady Macbeth: A Novel,https://www.amazon.com/Lady-Macbeth-Susan-Fraser-King/dp/0307341755/ref=sr_1_1?keywords=Lady+Macbeth+by+Susan+Fraser+King&qid=1697029132&sr=8-1,Susan Fraser King,Crown; NO-VALUE edition,"April 7, 2009",368.0,,4.1,95744
On Dragonwings (Dragonsdawn / Dragonseye / Moreta) (Pern),https://www.amazon.com/Dragonwings-Pern-Dragons-Anne-McCaffrey-ebook/dp/B0067AN1YO/ref=sr_1_2?crid=8KL9HF2LKTJ5&keywords=Dragonsdawn+Anne+McCaffrey&qid=1666708972&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=dragonsdawn+anne+mccaffrey%2Caps%2C502&sr=8-2,Anne Mccaffrey,Del Rey; 1st edition,"September 30, 2003",912.0,,1.5,9202
Spies Of Mississippi: The True Story Of The Spy Network That Tried To Destroy The Civil Rights Movement,https://www.amazon.com/Spies-Mississippi-Network-Destroy-Movement/dp/1426305958/ref=sr_1_1?keywords=Spies+of+Mississippi+by+Rick+Bowers&qid=1696986533&sr=8-1,Rick Bowers,ReadHowYouWant,"January 8, 2014",152.0,,3.2,4752
Anything But Typical,https://www.amazon.com/Anything-Typical-Nora-Raleigh-Baskin/dp/1416995005/ref=sr_1_1?keywords=Anything+But+Typical+by+Nora+Raleigh+Baskin&qid=1697472538&sr=8-1,Nora Raleigh Baskin,S&S Books for Young Readers; Reprint edition,"March 9, 2010",224.0,10,2.5,38430
The Young Lions,https://www.amazon.com/Young-Lions-Irwin-Shaw/dp/0451014960/ref=sr_1_1?keywords=The+Young+Lions+by+Irwin+Shaw&qid=1697007004&sr=8-1,Irwin Shaw,University of Chicago Press; New edition,"December 1, 2000",696.0,,4.8,30094
Saint Anything,https://www.amazon.com/Saint-Anything-Sarah-Dessen/dp/014751603X/ref=sr_1_1?keywords=Saint+Anything+by+Sarah+Dessen&qid=1697471713&sr=8-1,Sarah Dessen,Speak; Reprint edition,"May 31, 2016",448.0,12,2.7,90089
Prophecy Of The Sisters[Prophecy Of The Sisters][Paperback],https://www.amazon.com/Prophecy-Sisters-PROPHECY-SISTERS-Paperback/dp/B00QPR32DO/ref=sr_1_6?keywords=Prophecy+Of+The+Sisters+by+Michelle+Zink&qid=1696976845&sr=8-6,Michellezink,"Little,BrownBooksforYoungReaders","July 31, 2010",0.0,,1.2,13357
The Physick Book Of Deliverance Dane,https://www.amazon.com/Physick-Book-Deliverance-Dane/dp/1401341330/ref=sr_1_1?keywords=The+Physick+Book+of+Deliverance+Dane+by+Katherine+Howe&qid=1697064685&sr=8-1,Katherine Howe,Hachette Books; Reprint edition,"Illustrated, April 6, 2010",384.0,18,3.2,51900
Dorothy Day And The Catholic Worker: The Miracle Of Our Continuance (Catholic Practice In North America),https://www.amazon.com/Dorothy-Day-Catholic-Worker-Continuance/dp/0823271366/ref=sr_1_2?crid=38GTHZAO2DOR8&keywords=Dorothy+Day+Kate+Hennessy&qid=1666855107&sprefix=dorothy+day+kate+hennessy%2Caps%2C418&sr=8-2,"Dorothy Day, Kate Hennessy",Empire State Editions; Illustrated edition,"Illustrated, May 27, 2016",152.0,,1.9,42920
Sons And Daughters Of Ease And Plenty: A Novel,https://www.amazon.com/Sons-Daughters-Ease-Plenty-Novel/dp/1594634890/ref=sr_1_1?keywords=Sons+and+Daughters+of+Ease+and+Plenty+by+Ramona+Ausubel&qid=1697032566&sr=8-1,Ramona Ausubel,Riverhead Books; Reprint edition,"June 13, 2017",336.0,,1.2,89937
Welcome To Braggsville: A Novel,https://www.amazon.com/Welcome-Braggsville-T-Geronimo-Johnson/dp/0062302132/ref=sr_1_1?keywords=Welcome+to+Braggsville+by+T.+Geronimo+Johnson&qid=1697025734&sr=8-1,T. Geronimo Johnson,William Morrow Paperbacks; Reprint edition,"September 8, 2015",400.0,,3.3,24149
Econometrics,https://www.amazon.com/Econometrics-Fumio-Hayashi/dp/8122421229/ref=sr_1_1?keywords=Econometrics+by+Fumio+Hayashi&qid=1697030917&sr=8-1,Fumio Hayashi,New Age International Publisher; 1st Ed. edition,"January 1, 2007",683.0,,4.9,44363
My Name Is Lucy Barton: A Novel,https://www.amazon.com/My-Name-Lucy-Barton-Novel/dp/0812979524/ref=sr_1_1?keywords=My+Name+is+Lucy+Barton+by+Elizabeth+Strout&qid=1696964125&sr=8-1,Elizabeth Strout,Random House Publishing Group; Reprint edition,"October 11, 2016",240.0,,2.9,69465
The Book Of Memory: A Novel,https://www.amazon.com/Book-Memory-Novel-Petina-Gappah/dp/1250117925/ref=sr_1_1?keywords=the+book+of+memory+by+patina+gappah&qid=1697036369&sr=8-1,Petina Gappah,Picador; Reprint edition,"February 7, 2017",288.0,,3.2,66115
Heat And Dust,https://www.amazon.com/Heat-Dust-Ruth-Prawer-Jhabvala/dp/1582430152/ref=sr_1_1?keywords=Heat+and+Dust+by+Ruth+Prawer+Jhabvala&qid=1697047907&sr=8-1,Ruth Prawer Jhabvala,Counterpoint; Reprint edition,"April 16, 1999",190.0,,2.8,26666
Wake,https://www.amazon.com/Wake-Robert-J-Sawyer/dp/1473228409/ref=sr_1_1?keywords=WWW%3A+Wake+by+Robert+J.+Sawyer&qid=1697000814&sr=8-1,Robert J. Sawyer,Gollancz,"September 5, 2019",384.0,,4.9,62881
"Independent Study: The Testing, Book 2 (The Testing, 2)",https://www.amazon.com/Independent-Study-Testing-Book-2/dp/0544439457/ref=sr_1_1?crid=BBMSTKRLRBAR&keywords=Independent+Study+by+Joelle+Charbonneau&qid=1674226176&s=books&sprefix=independent+study+by+joelle+charbonneau%2Cstripbooks-intl-ship%2C545&sr=1-1,Joelle Charbonneau,Clarion Books; Reprint edition,"June 2, 2015",336.0,12,4.2,67175
Lost City Radio,https://www.amazon.com/Lost-City-Radio-Daniel-Alarcon/dp/0060594810/ref=sr_1_1?keywords=Lost+City+Radio+by+Daniel+Alarc%C3%B3n&qid=1697010170&sr=8-1,Daniel Alarcon,Harper Perennial; Reprint edition,"February 5, 2008",257.0,,1.4,50693
Stranger In The Woods: A Photographic Fantasy (Connect-It),https://www.amazon.com/Stranger-Woods-Photographic-Fantasy-Snowflake/dp/098276250X/ref=sr_1_1?crid=2S5GJS7OT61VT&keywords=Stranger+in+the+Woods+Jean+Stoick%2CCarl+R.+Sams+II&qid=1666840973&qu=eyJxc2MiOiIwLjYwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=stranger+in+the+woods+jean+stoick%2C%2Caps%2C587&sr=8-1,Ii Sams Carl R.,EDCO Publishing,"January 1, 2000",66.0,2,3.5,81570
The Night She Disappeared,https://www.amazon.com/Night-She-Disappeared-April-Henry/dp/1250016746/ref=sr_1_1?crid=3J4H37SM6DYDT&keywords=the+night+she+disappeared+henry&qid=1683036223&sprefix=the+night+she+disappeared_henry%2Caps%2C580&sr=8-1,April Henry,Square Fish; First Edition,"March 5, 2013",256.0,12,1.5,61263
Weaving The Web: The Original Design And Ultimate Destiny Of The World Wide Web,https://www.amazon.com/Weaving-Web-Original-Ultimate-Destiny/dp/006251587X/ref=sr_1_1?keywords=Weaving+the+Web+by+Tim+Berners-Lee&qid=1697055972&sr=8-1,Tim Berners-Lee,Harper Business; 1st edition,"November 7, 2000",246.0,,1.3,97422
The Hero And The Crown,https://www.amazon.com/Hero-Crown-Robin-Mckinley/dp/0141309814/ref=sr_1_1?crid=2IBRAUBW4XA26&keywords=the+hero+and+the+crown+mckinley&qid=1681965321&sprefix=the+hero+and+the+crown_mckinley%2Caps%2C550&sr=8-1,Robin Mckinley,Viking Books for Young Readers; Reissue edition,"October 2, 2000",272.0,10,5.0,95074
"The Autumn Republic (The Powder Mage Trilogy, 3)",https://www.amazon.com/Autumn-Republic-Powder-Mage-Trilogy/dp/0316219118/ref=sr_1_1?keywords=The+Autumn+Republic+by+Brian+McClellan&qid=1697020522&sr=8-1,Brian Mcclellan,Orbit; Reprint edition,"January 5, 2016",640.0,,2.5,11921
Mindfulness In Plain English: Revised And Expanded Edition,https://www.amazon.com/Mindfulness-Plain-English-Revised-Expanded/dp/0861713214/ref=sr_1_4?keywords=Mindfulness+in+Plain+English+by+Henepola+Gunaratana&qid=1697034794&sr=8-4,Bhante Henepola Gunaratana,Wisdom Publications; Revised & enlarged edition,"International Edition, November 1, 1996",208.0,,2.0,13056
The Last Days Of Magic: A Novel,https://www.amazon.com/Last-Days-Magic-Novel/dp/0143110012/ref=sr_1_1?keywords=The+Last+Days+of+Magic+by+Mark+Tompkins&qid=1697481957&sr=8-1,Mark Tompkins,Penguin Books; Reprint edition,"March 7, 2017",400.0,,2.7,81291
Huck’S Raft: A History Of American Childhood,https://www.amazon.com/Hucks-Raft-History-American-Childhood/dp/0674019989/ref=sr_1_1?keywords=Huck%27s+Raft+by+Steven+Mintz&qid=1696960793&sr=8-1,Steven Mintz,An Imprint of Harvard University Press; 59971st edition,"April 30, 2006",464.0,,3.0,91599
The Trumpeter Of Krakow,https://www.amazon.com/Trumpeter-Krakow-Eric-P-Kelly/dp/0689715714/ref=sr_1_1?crid=A8T0H5Y3DZNH&keywords=The+Trumpeter+of+Krakow_Kelly&qid=1682104488&s=instant-video&sprefix=the+trumpeter+of+krakow_kelly%2Cinstant-video%2C480&sr=1-1,Eric P. Kelly,Aladdin; Reissue edition,"Illustrated, April 1, 1992",224.0,8,4.8,741
This Is Not My Hat,https://www.amazon.com/This-Not-Hat-Jon-Klassen/dp/0763655996/ref=sr_1_1?keywords=This+Is+Not+My+Hat+by+Jon+Klassen&qid=1697040587&sr=8-1,Klassen  Jon,WALKER BOOKS,"July 4, 2014",,2,1.4,52798
New-Leaders Eat Last,https://www.amazon.com/NEW-LEADERS-EAT-LAST-Simon-Sinek/dp/B09VQ1RNP2/ref=sr_1_2?keywords=Leaders+Eat+Last+by+Simon+Sinek&qid=1697000867&sr=8-2,Simon Sinek,Generic,"July 7, 1905",1000.0,5,4.0,22549
I Am Not Esther,https://www.amazon.com/am-not-Esther-Fleur-Beale/dp/1459657489/ref=sr_1_1?keywords=I+Am+Not+Esther+by+Fleur+Beale&qid=1697064977&sr=8-1,Fleur Beale,ReadHowYouWant; 16th ed. edition,"February 26, 2013",220.0,2,2.9,41570
The Poetics Of Space,https://www.amazon.com/Poetics-Space-Gaston-Bachelard/dp/0143107526/ref=sr_1_1?keywords=The+Poetics+of+Space+by+Gaston+Bachelard&qid=1697042609&sr=8-1,"Gaston Bachelard, Maria Jolas, Richard Kearney",Penguin Classics; Reprint edition,"December 30, 2014",304.0,,4.7,40102
"The Beekeeper'S Apprentice: Or, On The Segregation Of The Queen (A Mary Russell Mystery, 1)",https://www.amazon.com/Beekeepers-Apprentice-Segregation-Queen/dp/0613071573/ref=sr_1_1?keywords=The+Beekeeper%27s+Apprentice+by+Laurie+R.+King&qid=1697000960&sr=8-1,Laurie R. King,"Picador; Special edition, 20th Anniversary","Special Edition, May 27, 2014",368.0,,3.2,69561
The Stories Of Eva Luna,https://www.amazon.com/Stories-Eva-Luna-Isabel-Allende/dp/1501117130/ref=sr_1_1?keywords=The+Stories+of+Eva+Luna+by+Isabel+Allende&qid=1697035083&sr=8-1,Isabel Allende,Atria; Reprint edition,"April 5, 2016",288.0,,4.7,57879
In Praise Of Shadows,https://www.amazon.com/Praise-Shadows-Tanizaki-Junichiro/dp/480530488X/ref=sr_1_3?crid=1E9RDYTEKX7FA&keywords=In+Praise+of+Shadows+Jun%27ichir%C5%8D+Tanizaki&qid=1666723341&sprefix=in+praise+of+shadows+jun%27ichir%C5%8D+%2Caps%2C586&sr=8-3,Tanizaki Jun'Ichiro,Charles E. Tuttle Co.,"January 1, 1984",1000.0,,4.3,55026
All The Birds In The Sky,https://www.amazon.com/All-Birds-Charlie-Jane-Anders/dp/0765379953/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1673531622&sr=1-1,Charlie Jane Anders,Tor Books; Reprint edition,"April 11, 2017",320.0,,3.3,401
The Republic Of Imagination: A Life In Books,https://www.amazon.com/Republic-Imagination-Life-Books/dp/0143127780/ref=sr_1_1?keywords=The+Republic+of+Imagination+by+Azar+Nafisi&qid=1697014948&sr=8-1,Azar Nafisi,Penguin Books; Reprint edition,"September 1, 2015",352.0,,2.4,85888
Buddenbrooks: The Decline Of A Family,https://www.amazon.com/Buddenbrooks-Decline-Family-Thomas-Mann/dp/0679752609/ref=sr_1_1?keywords=Buddenbrooks+by+Thomas+Mann&qid=1697052944&sr=8-1,Thomas Mann,Vintage International,"June 28, 1994",731.0,,2.3,36795
The Last Kingdom (The Saxon Chronicles Series #1),https://www.amazon.com/Last-Kingdom-Saxon-Chronicles/dp/0060887184/ref=sr_1_1?keywords=The+Last+Kingdom+by+Bernard+Cornwell&qid=1696989324&sr=8-1,Bernard Cornwell,HarperCollins; Repack edition,"January 3, 2006",368.0,14,2.8,21363
Principia Mathematica - Volume One,https://www.amazon.com/Principia-Mathematica-Alfred-North-Whitehead/dp/1603864377/ref=sr_1_1?crid=3VQDCMC91467X&keywords=Principia+Mathematica_Alfred+North+Whitehead&qid=1683015223&s=instant-video&sprefix=principia+mathematica_alfred+north+whiteh%2Cinstant-video%2C613&sr=1-1,Alfred North Whitehead,Rough Draft Printing,"October 26, 2011",680.0,,3.8,73922
"Dead Until Dark (Sookie Stackhouse/True Blood, Book 1)",https://www.amazon.com/Dead-Until-Sookie-Stackhouse-Blood/dp/0441008534/ref=sr_1_1?keywords=Dead+Until+Dark+by+Charlaine+Harris&qid=1697022851&sr=8-1,Charlaine Harris,Ace; Reprint edition,"March 2, 2010",327.0,,1.3,41338
"One Shot At Forever: A Small Town, An Unlikely Coach, And A Magical Baseball Season",https://www.amazon.com/One-Shot-Forever-Unlikely-Baseball/dp/1401312667/ref=sr_1_1?keywords=One+Shot+at+Forever+by+Chris+Ballard&qid=1697055102&sr=8-1,Chris Ballard,Hachette Books; Illustrated edition,"April 30, 2013",288.0,18,2.1,77080
Boot Camp,https://www.amazon.com/Boot-Camp-Todd-Strasser/dp/1442433582/ref=sr_1_1?keywords=Boot+Camp+by+Todd+Strasser&qid=1696988443&sr=8-1,Todd Strasser,S&S Books for Young Readers; Reprint edition,"March 6, 2012",272.0,12,2.3,38449
Hawaii,https://www.amazon.com/Hawaii-James-Michener/dp/0375760377/ref=sr_1_1?keywords=Hawaii+by+James+A.+Michener&qid=1697051342&sr=8-1,James A. Michener,Dial Press Trade Paperback; Reprint edition,"July 9, 2002",937.0,,4.0,50733
The Care And Management Of Lies: A Novel Of The Great War (P.S. (Paperback)),https://www.amazon.com/Care-Management-Lies-Novel-Paperback/dp/0062220519/ref=sr_1_1?keywords=The+Care+and+Management+of+Lies+by+Jacqueline+Winspear&qid=1697037792&sr=8-1,Jacqueline Winspear,Harper Perennial; Reprint edition,"June 30, 2015",352.0,,4.6,61174
On Black Sisters' Street By Chika Unigwe (2010-09-02),https://www.amazon.com/Black-Sisters-Street-Novel/dp/1400068339/ref=sr_1_1?keywords=On+Black+Sisters+Street+by+Chika+Unigwe&qid=1697026781&sr=8-1,Chika Unigwe,Vintage,"January 1, 1759",0.0,,1.3,44059
The Friday Night Knitting Club,https://www.amazon.com/Friday-Night-Knitting-Club/dp/0425219097/ref=sr_1_1?keywords=The+Friday+Night+Knitting+Club+by+Kate+Jacobs&qid=1697016791&sr=8-1,Kate Jacobs,Berkley Books; First Edition,"January 2, 2008",372.0,,4.4,89425
"[The Hit (Boy Nobody)] [By: Allen Zadoff] [September, 2014]",https://www.amazon.com/Hit-Boy-Nobody-Zadoff-September/dp/B00SLWFPEA/ref=sr_1_5?keywords=Boy+Nobody+by+Allen+Zadoff&qid=1696984470&sr=8-5,Allen Zadoff,,,0.0,,2.7,30509
"The Game Of Silence (Birchbark House, 2)",https://www.amazon.com/Game-Silence-Birchbark-House/dp/0064410293/ref=sr_1_1?keywords=The+Game+of+Silence+by+Louise+Erdrich&qid=1696974204&sr=8-1,Louise Erdrich,HarperCollins; Reprint edition,"Illustrated, June 13, 2006",288.0,8,1.8,11223
No One Belongs Here More Than You: Stories,https://www.amazon.com/One-Belongs-Here-More-Than/dp/0743299418/ref=sr_1_1?crid=3FM7LA39CGVMT&keywords=No+One+Belongs+Here+More+Than+You_July&qid=1682263008&s=instant-video&sprefix=no+one+belongs+here+more+than+you_j%2Cinstant-video%2C594&sr=1-1,Miranda July,Scribner; Reprint edition,"May 6, 2008",205.0,,2.2,83316
"Cirque Du Freak (Set Of 3 Books) A Living Nightmare,The Vampire Assistant, Vampire Mountain",https://www.amazon.com/Cirque-Nightmare-Vampire-Assistant-Mountain/dp/B004SS42HC/ref=sr_1_11?keywords=A+Living+Nightmare+by+Darren+Shan&qid=1697012714&sr=8-11,Darren Shan,,,0.0,,3.7,99670
The Vast Fields Of Ordinary,https://www.amazon.com/Vast-Fields-Ordinary-Nick-Burd/dp/014241820X/ref=sr_1_1?keywords=The+Vast+Fields+of+Ordinary+by+Nick+Burd&qid=1696963636&sr=8-1,Nick Burd,Speak; Reprint edition,"March 17, 2011",320.0,14,2.5,19479
When We Were Orphans: A Novel,https://www.amazon.com/When-We-Were-Orphans-Novel/dp/0375724400/ref=sr_1_1?keywords=When+We+Were+Orphans+by+Kazuo+Ishiguro&qid=1696990673&sr=8-1,Kazuo Ishiguro,Knopf Doubleday Publishing Group,"October 30, 2001",335.0,,3.0,1242
The Rainbow Fish,https://www.amazon.com/Rainbow-Fish-Marcus-Pfister/dp/3314015445/ref=sr_1_2?keywords=The+Rainbow+Fish+by+Marcus+Pfister&qid=1696997985&sr=8-2,Aa,North-South Books,"International Edition, January 1, 1994",,2,3.0,88134
The Hare With Amber Eyes (Chinese Edition),https://www.amazon.com/Hare-Amber-Eyes-Chinese/dp/7532949613/ref=sr_1_3?keywords=The+Hare+With+Amber+Eyes+by+Edmund+de+Waal&qid=1697043126&sr=8-3,Edmund De Waal,Shandong Publishing House of literature and Art; First Edition,"September 1, 2015",318.0,,4.7,92139
Black Dogs: A Novel,https://www.amazon.com/Black-Dogs-Novel-Ian-McEwan/dp/0385494327/ref=sr_1_1?keywords=Black+Dogs+by+Ian+McEwan&qid=1697056584&sr=8-1,Ian Mcewan,Anchor,"December 29, 1998",176.0,,4.7,11783
Seventeenth Summer,https://www.amazon.com/Seventeenth-Summer-Maureen-Daly/dp/1416994637/ref=sr_1_1?crid=1TAQTW3BPLD18&keywords=Seventeenth+Summer_Daly&qid=1682251450&sprefix=seventeenth+summer_daly%2Caps%2C422&sr=8-1,Maureen Daly,Simon & Schuster Books for Young Readers; Reissue edition,"April 27, 2010",384.0,12,1.7,81942
The Lazarus Project,https://www.amazon.com/Lazarus-Project-Aleksandar-Hemon/dp/1594483752/ref=sr_1_1?keywords=The+Lazarus+Project+by+Aleksandar+Hemon&qid=1697026182&sr=8-1,Aleksandar Hemon,Riverhead Books; Reprint edition,"Illustrated, May 5, 2009",304.0,,3.8,32028
"The Son Of Neptune (Heroes Of Olympus, Book 2)",https://www.amazon.com/Son-Neptune-Heroes-Olympus-Book/dp/1423141997/ref=sr_1_1?keywords=The+Son+of+Neptune+by+Rick+Riordan&qid=1697006597&sr=8-1,Rick Riordan,Disney Hyperion; Reprint edition,"July 2, 2013",560.0,9,3.8,66205
Daytripper,https://www.amazon.com/Daytripper-Gabriel-B%C3%A1-F%C3%A1bio-Moon/dp/9896825890/ref=sr_1_14?crid=3VE1KN8DGV99K&keywords=Daytripper+Gabriel+B%C3%A1%2CF%C3%A1bio+Moon&qid=1666810709&qu=eyJxc2MiOiIwLjU5IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=daytripper+gabriel+b%C3%A1%2Cf%C3%A1bio%2Caps%2C641&sr=8-14,"Fábio Moon, Gabriel Bá",Levoir,"August 18, 2016",256.0,,4.1,19687
Anne Frank Remembered: The Story Of The Woman Who Helped To Hide The Frank Family,https://www.amazon.com/Anne-Frank-Remembered-Helped-Family/dp/1416598855/ref=sr_1_1?crid=175J3TEHZA5R3&keywords=Anne+Frank+Remembered+Miep+Gies&qid=1673454148&s=books&sprefix=anne+frank+remembered+miep+gies%2Cstripbooks-intl-ship%2C1721&sr=1-1,Miep Gies,Simon & Schuster; Reprint edition,"Illustrated, February 10, 2009",296.0,,4.0,39660
Deirdre Of The Sorrows,https://www.amazon.com/Deirdre-Sorrows-J-M-Synge/dp/1530621658/ref=sr_1_1?keywords=Deirdre+of+the+Sorrows+by+J.+M.+Synge&qid=1697065402&sr=8-1,J M Synge,CreateSpace Independent Publishing Platform; First Edition,"March 18, 2016",40.0,,3.7,47895
Deep Down Dark,https://www.amazon.com/Deep-Down-Dark-Stories-Chilean/dp/0374280606/ref=sr_1_1?keywords=Deep+Down+Dark+by+H%C3%A9ctor+Tobar&qid=1697016563&sr=8-1,Héctor Tobar,Picador; Reprint edition,"September 1, 2015",334.0,,1.2,87853
The Well And The Mine: A Novel,https://www.amazon.com/Well-Mine-Gin-Phillips/dp/159448449X/ref=sr_1_1?keywords=The+Well+and+the+Mine+by+Gin+Phillips&qid=1697009982&sr=8-1,Gin Phillips,Penguin Books; Reprint edition,"April 8, 2009",304.0,,1.3,95869
The Mosquito Coast,https://www.amazon.com/Mosquito-Coast-Paul-Theroux/dp/0618658963/ref=sr_1_1?keywords=The+Mosquito+Coast+by+Paul+Theroux&qid=1697041974&sr=8-1,Paul Theroux,Mariner Books Classics; Reprint edition,"June 1, 2006",384.0,14,4.9,94001
The Blazing World: A Novel,https://www.amazon.com/Blazing-World-Novel-Siri-Hustvedt/dp/1476747245/ref=sr_1_1?keywords=The+Blazing+World+by+Siri+Hustvedt&qid=1697003000&sr=8-1,Siri Hustvedt,Simon & Schuster; Reprint edition,"November 4, 2014",384.0,,4.4,4616
Hebrew Bible,https://www.amazon.com/Hebrew-Bible/dp/1376231689/ref=sr_1_7?keywords=Hebrew+Bible+by+Anonymous&qid=1696964455&sr=8-7,Anonymous,Andesite Press,"August 24, 2017",176.0,,2.1,72047
The Oath: The Obama White House And The Supreme Court,https://www.amazon.com/Oath-Obama-White-House-Supreme/dp/0307390713/ref=sr_1_1?crid=3QCULX8RJVHF5&keywords=The+Oath+Jeffrey+Toobin&qid=1669823215&s=books&sprefix=the+oath+jeffrey+toobin%2Cstripbooks-intl-ship%2C289&sr=1-1,Jeffrey Toobin,Anchor; Reprint edition,"June 4, 2013",352.0,,1.3,47370
Third And Indiana: A Novel,https://www.amazon.com/Third-Indiana-Novel-Steve-Lopez/dp/0140239456/ref=sr_1_1?keywords=Third+and+Indiana+by+Steve+Lopez&qid=1696978699&sr=8-1,Steve Lopez,Penguin Books; Reprint edition,"October 1, 1995",320.0,,4.3,32668
Miss Ogilvy Finds Herself,https://www.amazon.com/Miss-Ogilvy-Finds-Herself-Radclyffe/dp/1473311926/ref=sr_1_1?keywords=Miss+Ogilvy+Finds+Herself+by+Radclyffe+Hall&qid=1697057875&sr=8-1,Radclyffe Hall,Williams Press,"August 22, 2013",260.0,,4.6,97295
The Hound Of Rowan: Book One Of The Tapestry,https://www.amazon.com/Hound-Rowan-Book-One-Tapestry/dp/0375838953/ref=sr_1_1?keywords=The+Hound+of+Rowan+by+Henry+H.+Neff&qid=1696960718&sr=8-1,Henry H. Neff,Yearling; Illustrated edition,"Illustrated, September 23, 2008",448.0,8,2.7,59064
