title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
All I Really Need To Know I Learned In Kindergarten: Uncommon Thoughts On Common Things,https://www.amazon.com/Really-Need-Know-Learned-Kindergarten/dp/034546639X/ref=sr_1_1?keywords=All+I+Really+Need+to+Know+I+Learned+in+Kindergarten+by+Robert+Fulghum&qid=1697022034&sr=8-1,Robert Fulghum,Ballantine Books; 15th Anniversary edition,"May 4, 2004",221.0,,1.4,41538
The Expats: A Novel,https://www.amazon.com/Expats-Novel-Chris-Pavone/dp/0451498941/ref=sr_1_1?keywords=The+Expats+by+Chris+Pavone&qid=1696962632&sr=8-1,Chris Pavone,Ballantine Books; Reprint edition,"January 22, 2013",368.0,,4.7,80797
Fingersmith,https://www.amazon.com/Fingersmith-Sarah-Waters/dp/1573229725/ref=sr_1_1?keywords=Fingersmith+by+Sarah+Waters&qid=1697047744&sr=8-1,Sarah Waters,Riverhead Books; First Edition,"October 1, 2002",582.0,,3.0,97081
"Happy Birthday, Wanda June",https://www.amazon.com/Happy-Birthday-Wanda-June-Vonnegut/dp/0385283865/ref=sr_1_7?crid=2J047HP0JPDK8&keywords=Harrison+Bergeron+Kurt+Vonnegut+Jr.&qid=1666865344&sprefix=harrison+bergeron+kurt+vonnegut+jr.%2Caps%2C595&sr=8-7,Jr. Kurt Vonnegut,Delta Publishing; First Edition,"May 5, 2020",199.0,,3.1,16299
Wedding Gift,https://www.amazon.com/Wedding-Gift-Marlen-Suyapa-Bodden/dp/1250802849/ref=sr_1_1?keywords=The+Wedding+Gift+by+Marlen+Suyapa+Bodden&qid=1697065030&sr=8-1,Marlen Suyapa Bodden,Griffin,"December 29, 2020",336.0,,1.4,41448
A Year In Provence,https://www.amazon.com/Year-Provence-Peter-Mayle/dp/0679731148/ref=sr_1_1?keywords=A+Year+in+Provence+by+Peter+Mayle&qid=1697049864&sr=8-1,Peter Mayle,Vintage,"June 4, 1991",224.0,,4.9,62914
And We Stay,https://www.amazon.com/We-Stay-Jenny-Hubbard/dp/0385740581/ref=sr_1_1?keywords=And+We+Stay+by+Jenny+Hubbard&qid=1697056013&sr=8-1,Jenny Hubbard,Ember; Reprint edition,"May 12, 2015",240.0,14,4.3,51909
How To Be Black,https://www.amazon.com/How-Be-Black-Baratunde-Thurston/dp/0062003224/ref=sr_1_1?keywords=How+to+Be+Black+by+Baratunde+Thurston&qid=1697007945&sr=8-1,Baratunde Thurston,Harper Paperbacks; First Paperback Edition,"October 30, 2012",272.0,,3.1,17954
Fatelessness,https://www.amazon.com/Fatelessness-Vintage-International-Imre-Kertesz-ebook/dp/B000XUBE70/ref=sr_1_1?crid=3D4R56W9ZI58E&keywords=Fatelessness_Kert%C3%A9sz&qid=1682050220&s=instant-video&sprefix=fatelessness_kert%C3%A9sz%2Cinstant-video%2C350&sr=1-1,Imre Kertész,Vintage; Reprint edition,"December 7, 2004",272.0,,4.6,13421
The Diviners: Penguin Modern Classics Edition,https://www.amazon.com/Diviners-Margaret-Laurence/dp/0770420451/ref=sr_1_1?keywords=The+Diviners+by+Margaret+Laurence&qid=1697050128&sr=8-1,Margaret Laurence,Emblem Editions,"May 16, 2017",560.0,,2.2,30722
Fake Id,https://www.amazon.com/Fake-ID-Lamar-Giles/dp/0062121855/ref=sr_1_1?keywords=Fake+ID+by+Lamar+Giles&qid=1697005633&sr=8-1,Lamar Giles,Amistad Books for Young Readers; Reprint edition,"April 21, 2015",336.0,13,1.2,52444
Flying Home: And Other Stories,https://www.amazon.com/Flying-Home-Stories-Ralph-Ellison/dp/0679776613/ref=sr_1_1?keywords=Flying+Home+by+Ralph+Ellison&qid=1697005187&sr=8-1,Ralph Ellison,Vintage; 1st Vintage International ed edition,"January 12, 1998",240.0,,4.8,13276
Guts: A Graphic Novel,https://www.amazon.com/Guts-Raina-Telgemeier/dp/0545852501/ref=sr_1_1?keywords=Guts+by+Raina+Telgemeier&qid=1697057923&sr=8-1,Raina Telgemeier,Graphix; Illustrated edition,"September 17, 2019",224.0,9,1.3,19971
Stand Up That Mountain: The Battle To Save One Small Community In The Wilderness Along The Appalachian Trail,https://www.amazon.com/Stand-That-Mountain-Wilderness-Appalachian/dp/1451682646/ref=sr_1_1?keywords=Stand+Up+That+Mountain+by+Jay+Erskine+Leutze&qid=1697044825&sr=8-1,Jay Erskine Leutze,Scribner; Reprint edition,"July 30, 2013",400.0,,3.4,57981
"Ebony And Ivy: Race, Slavery, And The Troubled History Of America'S Universities",https://www.amazon.com/Ebony-Ivy-Troubled-Americas-Universities/dp/1608194027/ref=sr_1_1?keywords=Ebony+and+Ivy+by+Craig+Steven+Wilder&qid=1697045670&sr=8-1,Craig Steven Wilder,Bloomsbury Publishing; Reprint edition,"Illustrated, September 2, 2014",432.0,,2.0,48600
Look Again,https://www.amazon.com/Look-Again-Novel-Lisa-Scottoline/dp/1250906490/ref=sr_1_1?keywords=Look+Again+by+Lisa+Scottoline&qid=1696972947&sr=8-1,Lisa Scottoline,St. Martin's Griffin; First Edition,"February 9, 2010",385.0,,2.8,26587
"Age Of Ambition: Chasing Fortune, Truth, And Faith In The New China",https://www.amazon.com/Age-Ambition-Chasing-Fortune-Truth/dp/0374535272/ref=sr_1_1?keywords=Age+of+Ambition+by+Evan+Osnos&qid=1697063471&sr=8-1,Evan Osnos,"Farrar, Straus and Giroux; Reprint edition","May 5, 2015",416.0,,3.8,57950
Lady Oracle,https://www.amazon.com/Lady-Oracle-Margaret-atwood/dp/0671223399/ref=tmm_hrd_swatch_0?_encoding=UTF8&qid=1679583752&sr=1-1,Margaret Atwood,Trafalgar Square; Reprint edition,"January 1, 1982",350.0,,3.9,32715
Restart: The Last Chance For The Indian Economy,https://www.amazon.com/Restart-Last-Chance-Indian-Economy/dp/8184007728/ref=sr_1_1?keywords=Restart%3A+The+Last+Chance+for+the+Indian+Economy+by+Mihir+S.+Sharma&qid=1696987574&sr=8-1,Mihir S. Sharma,Random House/Vintage Books,"March 1, 2016",384.0,,4.2,71354
The Problem With Forever (Harlequin Teen),https://www.amazon.com/Problem-Forever-Harlequin-Teen/dp/0373212240/ref=sr_1_1?crid=DEJM3ZOK370D&keywords=The+Problem+with+Forever&qid=1680287775&s=books&sprefix=the+problem+with+forever%2Cstripbooks-intl-ship%2C665&sr=1-1,Jennifer L. Armentrout,Harlequin Teen; First Time Trade edition,"June 27, 2017",448.0,14,4.5,99872
"The Ideal Team Player: How To Recognize And Cultivate The Three Essential Virtues [Jan 01, 2016] Lencioni, Patrick M.",https://www.amazon.com/Ideal-Team-Player-Recognize-Cultivate/dp/8126563877/ref=sr_1_4?keywords=The+Ideal+Team+Player+by+Patrick+M.+Lencioni&qid=1696978444&sr=8-4,Patrick M Lencioni,Wiley,"January 1, 2016",,,1.3,25294
Banker To The Poor: Micro-Lending And The Battle Against World Poverty,https://www.amazon.com/Banker-Poor-Micro-Lending-Against-Poverty/dp/1586481983/ref=sr_1_1?keywords=Banker+to+the+Poor+by+Muhammad+Yunus&qid=1696997212&sr=8-1,Muhammad Yunus,PublicAffairs; Later Printing edition,"January 8, 2008",273.0,,1.9,13595
Violets Are Blue,https://www.amazon.com/Violets-are-Blue-Alex-Cross/dp/0755349350/ref=sr_1_1?keywords=Violets+Are+Blue+by+James+Patterson&qid=1696961552&sr=8-1,James Patterson,Headline Book Publishing; International Edition,"January 1, 2009",480.0,,4.5,95771
The House You Pass On The Way,https://www.amazon.com/House-You-Pass-Laurel-Leaf-Books/dp/0440227976/ref=sr_1_1?keywords=The+House+You+Pass+on+the+Way+by+Jacqueline+Woodson&qid=1696963172&sr=8-1,Jacqueline Woodson,Nancy Paulsen Books,"November 11, 2010",160.0,10,2.3,42166
Rejection Proof,https://www.amazon.com/REJECTION-PROOF-Jia-Jiang/dp/1847941451/ref=sr_1_1?keywords=Rejection+Proof+by+Jia+Jiang&qid=1697030758&sr=8-1,Jia Jiang,RANDOM HOUSE,"January 1, 1845",,,1.6,21136
Grinding It Out,https://www.amazon.com/Grinding-Out-McDonalds-Ray-Kroc/dp/125013028X/ref=sr_1_1?keywords=Grinding+It+Out+by+Ray+Kroc&qid=1697048662&sr=8-1,Ray Kroc,Griffin; Reprint edition,"August 2, 2016",220.0,,2.2,564
The Looking Glass Wars,https://www.amazon.com/Looking-Glass-Wars-Frank-Beddor/dp/0142409413/ref=sr_1_1?keywords=The+Looking+Glass+Wars+by+Frank+Beddor&qid=1696985304&sr=8-1,Frank Beddor,Speak; Reprint edition,"August 21, 2007",358.0,7,4.7,71427
White Shark,https://www.amazon.com/White-Shark-Peter-Benchley/dp/0679403566/ref=sr_1_1?crid=2ZXK9VFUEXVCK&keywords=White+Shark+Peter+Benchley&qid=1666843766&qu=eyJxc2MiOiIxLjUxIiwicXNhIjoiMS43MCIsInFzcCI6IjEuODQifQ%3D%3D&sprefix=white+shark+peter+benchley%2Caps%2C508&sr=8-1,Peter Benchley,New York Random House 1994.; F edition,"January 1, 1994",0.0,,3.3,4838
City On Fire,https://www.amazon.com/City-Fire-Garth-Risk-Hallberg/dp/0804172951/ref=sr_1_1?crid=2H6A3FX3SNE8C&keywords=City+on+Fire+Garth+Risk+Hallberg&qid=1684532332&s=books&sprefix=city+on+fire+garth+risk+hallberg%2Cstripbooks-intl-ship%2C305&sr=1-1,Garth Risk Hallberg,Vintage; Reprint edition,"July 26, 2016",944.0,,4.5,79780
The Pit And The Pendulum: By Edgar Allan Poe - Illustrated,https://www.amazon.com/Pit-Pendulum-Edgar-Allan-Illustrated/dp/1977552676/ref=sr_1_2?keywords=The+Pit+and+the+Pendulum+by+Edgar+Allan+Poe&qid=1697000539&sr=8-2,Edgar Allan Poe,CreateSpace Independent Publishing Platform,"December 17, 2017",78.0,,4.1,63531
Carry On,https://www.amazon.com/Carry-On/dp/1529013003/ref=sr_1_1?keywords=Carry+On+by+Rainbow+Rowell&qid=1696999378&sr=8-1,Rainbow Rowell,Macmillan Children's Books; New Edit/Cover edition,"July 11, 2019",528.0,12,3.1,33839
The Sea Of Trolls (Sea Of Trolls Trilogy (Paperback)),https://www.amazon.com/Sea-Trolls-Trilogy-Paperback/dp/0689867468/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1673777776&sr=1-1,Nancy Farmer,Atheneum Books for Young Readers; Reprint edition,"Illustrated, June 1, 2006",480.0,10,2.1,3812
Bone Gap,https://www.amazon.com/Bone-Gap-Laura-Ruby/dp/0062317628/ref=sr_1_1?crid=3TSEX4LONCW6J&keywords=Bone+Gap+Laura+Ruby&qid=1666717392&qu=eyJxc2MiOiIwLjk3IiwicXNhIjoiMC44MSIsInFzcCI6IjEuMDAifQ%3D%3D&sprefix=bone+gap+laura+ruby%2Caps%2C381&sr=8-1,Laura Ruby,Balzer + Bray; Reprint edition,"April 26, 2016",368.0,14,4.6,53095
Prophecy Of The Sisters[Prophecy Of The Sisters][Paperback],https://www.amazon.com/Prophecy-Sisters-PROPHECY-SISTERS-Paperback/dp/B00QPR32DO/ref=sr_1_6?keywords=Prophecy+Of+The+Sisters+by+Michelle+Zink&qid=1696976845&sr=8-6,Michellezink,"Little,BrownBooksforYoungReaders","July 31, 2010",0.0,,4.9,59053
A Splendid Exchange: How Trade Shaped The World,https://www.amazon.com/Splendid-Exchange-Trade-Shaped-World/dp/0802144160/ref=sr_1_1?keywords=A+Splendid+Exchange+by+William+J.+Bernstein&qid=1696979532&sr=8-1,William J. Bernstein,Grove Press; First Trade Paper edition,"Illustrated, May 6, 2009",496.0,,4.2,5373
The Shell Collector: Stories,https://www.amazon.com/Shell-Collector-Stories-Anthony-Doerr/dp/1439190054/ref=sr_1_1?keywords=The+Shell+Collector+by+Anthony+Doerr&qid=1697047218&sr=8-1,Anthony Doerr,Scribner; Standard Edition,"January 4, 2011",256.0,,1.7,42367
Sonnets From The Portuguese,https://www.amazon.com/Sonnets-Portuguese-Elizabeth-Barrett-Browning/dp/1470197723/ref=sr_1_6?keywords=Sonnets+from+the+Portuguese+by+Elizabeth+Barrett+Browning&qid=1696982740&sr=8-6,Elizabeth Barrett Browning,CreateSpace Independent Publishing Platform,"March 17, 2012",52.0,,3.5,10177
"Carve The Mark (Carve The Mark, 1)",https://www.amazon.com/Carve-Mark-Veronica-Roth/dp/0062348647/ref=sr_1_1?keywords=Carve+the+Mark+by+Veronica+Roth&qid=1697017882&sr=8-1,Veronica Roth,Katherine Tegen Books; Reprint edition,"December 26, 2017",512.0,14,3.1,13936
Gateway To Freedom: The Hidden History Of The Underground Railroad,https://www.amazon.com/Gateway-Freedom-History-Underground-Railroad/dp/0393352196/ref=sr_1_1?keywords=Gateway+to+Freedom+by+Eric+Foner&qid=1697473241&sr=8-1,Eric Foner,W. W. Norton & Company; Reprint edition,"January 18, 2016",352.0,,4.9,87594
Like No Other Place: The Sandhills Of Nebraska,https://www.amazon.com/Like-No-Other-Place-Sandhills/dp/0803240538/ref=sr_1_11?keywords=People+Like+Us+by+David+Brooks&qid=1697038651&sr=8-11,David Owen,Bison Books,"May 1, 2012",160.0,,3.8,515
Clay'S Quilt,https://www.amazon.com/Clays-Quilt-Silas-House/dp/1949467244/ref=sr_1_1?keywords=Clay%27s+Quilt+by+Silas+House&qid=1697010391&sr=8-1,Silas House,Blair; Reprint edition,"July 7, 2020",324.0,,2.7,35382
Dictee,https://www.amazon.com/Dictee-Theresa-Hak-Kyung-Cha/dp/0520390482/ref=sr_1_1?keywords=Dictee+by+Theresa+Hak+Kyung+Cha&qid=1697009098&sr=8-1,Theresa Hak Kyung Cha,"University of California Press; Second Edition, Reissue, Restored","September 13, 2022",178.0,,4.9,7057
Boy Kings Of Texas: A Memoir,https://www.amazon.com/Boy-Kings-Texas-Domingo-Martinez/dp/0762779195/ref=sr_1_1?keywords=Boy+Kings+of+Texas+by+Domingo+Martinez&qid=1697046281&sr=8-1,Domingo Martinez,Lyons Press; 60507th edition,"July 3, 2012",456.0,,3.3,60235
Last Sacrifice,https://www.amazon.com/Last-Sacrifice-Richelle-Mead/dp/1595144404/ref=sr_1_1?keywords=Last+Sacrifice+by+Richelle+Mead&qid=1696980413&sr=8-1,Richelle Mead,Razorbill,"November 14, 2011",608.0,12,3.2,63513
"Suburban Warriors: The Origins Of The New American Right - Updated Edition (Politics And Society In Modern America, 115)",https://www.amazon.com/Suburban-Warriors-Origins-American-Politics/dp/0691165734/ref=sr_1_1?keywords=Suburban+Warriors+by+Lisa+McGirr&qid=1696974433&sr=8-1,Lisa Mcgirr,Princeton University Press; Revised edition,"June 2, 2015",432.0,,3.8,72139
The Deerslayer,https://www.amazon.com/Deerslayer-James-Fenimore-Cooper/dp/B09G9TZP7F/ref=sr_1_1?keywords=The+Deerslayer&qid=1673703542&qu=eyJxc2MiOiIzLjM3IiwicXNhIjoiMi44OCIsInFzcCI6IjIuODIifQ%3D%3D&sr=8-1,James Fenimore Cooper,Independently published,"September 14, 2021",326.0,,4.4,97942
Bartholomew Fair,https://www.amazon.com/Bartholomew-Fair-Ben-Jonson/dp/1977965520/ref=sr_1_1?keywords=Bartholomew+Fair+by+Ben+Jonson&qid=1697044360&sr=8-1,Ben Jonson,CreateSpace Independent Publishing Platform,"October 4, 2017",90.0,,3.9,9932
The Death Of King Arthur: The Immortal Legend (Penguin Classics Deluxe Edition),https://www.amazon.com/Death-King-Arthur-Immortal-Classics/dp/0143106953/ref=sr_1_1?crid=DY3N3Y8DG0CJ&keywords=The+Death+of+King+Arthur%3A+The+Immortal+Legend_Peter+Ackroyd&qid=1682565448&s=instant-video&sprefix=the+death+of+king+arthur+the+immo%2Cinstant-video%2C629&sr=1-1,"Peter Ackroyd, Thomas Malory",Penguin Classics; Reprint edition,"Abridged, October 30, 2012",336.0,,2.9,13748
Born In Blood And Fire: A Concise History Of Latin America,https://www.amazon.com/Born-Blood-Fire-Concise-History/dp/0393283054/ref=sr_1_1?keywords=Born+in+Blood+and+Fire+by+John+Charles+Chasteen&qid=1696973470&sr=8-1,John Charles Chasteen,W. W. Norton & Company; Fourth edition,"Illustrated, June 21, 2016",432.0,,4.4,96629
Children On Their Birthdays,https://www.amazon.com/Children-Their-Birthdays-T-Capote/dp/014119586X/ref=sr_1_1?keywords=Children+on+Their+Birthdays+by+Truman+Capote&qid=1697005112&sr=8-1,Truman Capote,Penguin,"January 1, 2011",96.0,,2.5,98045
How Far She Went (Southern Writers Series),https://www.amazon.com/How-Far-Went-Southern-Writers/dp/0380699729/ref=sr_1_1?keywords=How+Far+She+Went+by+Mary+Hood&qid=1697001103&sr=8-1,Mary Hood,Avon Books,"January 1, 1986",144.0,,1.1,54057
The Negro Artist And The Racial Mountain,https://www.amazon.com/Negro-Artist-Racial-Mountain-ebook/dp/B0C1PTL5DY/ref=sr_1_2?crid=2A6KAENI4CDYI&keywords=The+Negro+Artist+and+the+Racial+Mountain_Hughes&qid=1682757022&s=instant-video&sprefix=the+negro+artist+and+the+racial+m%2Cinstant-video%2C589&sr=1-2,Langston Hughes,Revelation Press,"April 4, 2023",,,2.7,64309
Missoula: Rape And The Justice System In A College Town,https://www.amazon.com/Missoula-Rape-Justice-System-College/dp/0804170568/ref=sr_1_1?keywords=Missoula+by+Jon+Krakauer&qid=1697036268&sr=8-1,Jon Krakauer,Anchor; Reprint edition,"January 12, 2016",416.0,,2.1,26003
Disney'S The Lion King (Disney Classic Series),https://www.amazon.com/Disneys-Lion-King-Disney-Classic/dp/1570820872/ref=sr_1_1?keywords=Lion+King+by+Don+Ferguson&qid=1697044024&sr=8-1,Don Ferguson,Mouse Works; Oversized Edition,"June 1, 1994",96.0,6,2.2,68317
"My Name Is Parvana (Breadwinner Series, 4)",https://www.amazon.com/Name-Parvana-Breadwinner-Deborah-Ellis/dp/1554982987/ref=sr_1_1?keywords=My+Name+is+Parvana+by+Deborah+Ellis&qid=1697010685&sr=8-1,Deborah Ellis,Groundwood Books; Reprint edition,"May 1, 2015",216.0,10,2.7,4720
Edna In The Desert,https://www.amazon.com/Edna-Desert-Maddy-Lederman/dp/1632134004/ref=sr_1_1?keywords=Edna+in+the+Desert+by+Maddy+Lederman&qid=1697021524&sr=8-1,Maddy Lederman,eLectio Publishing; 2nd Updated ed. edition,"April 1, 2016",183.0,13,2.8,71012
Anything But Typical,https://www.amazon.com/Anything-Typical-Nora-Raleigh-Baskin/dp/1416995005/ref=sr_1_1?keywords=Anything+But+Typical+by+Nora+Raleigh+Baskin&qid=1697472538&sr=8-1,Nora Raleigh Baskin,S&S Books for Young Readers; Reprint edition,"March 9, 2010",224.0,10,3.5,54021
The Friday Night Knitting Club,https://www.amazon.com/Friday-Night-Knitting-Club/dp/0425219097/ref=sr_1_1?keywords=The+Friday+Night+Knitting+Club+by+Kate+Jacobs&qid=1697016791&sr=8-1,Kate Jacobs,Berkley Books; First Edition,"January 2, 2008",372.0,,1.2,98499
Sentimental Education,https://www.amazon.com/Sentimental-Education-Gustave-Flaubert/dp/1420960946/ref=sr_1_1?keywords=A+Sentimental+Education+by+Gustave+Flau&qid=1697022124&sr=8-1,Gustave Flaubert,Digireads.com Publishing,"February 16, 2019",358.0,,3.2,55119
Highwire Moon,https://www.amazon.com/Highwire-Moon-Susan-Straight/dp/1640093591/ref=sr_1_1?keywords=Highwire+Moon+by+Susan+Straight&qid=1697470659&sr=8-1,Susan Straight,Counterpoint; Reissue edition,"October 22, 2019",370.0,,1.8,767
The Hummingbird: A Novel,https://www.amazon.com/Hummingbird-Novel-Stephen-P-Kiernan-ebook/dp/B00R1K3V94/ref=sr_1_1?crid=OIXJGWK40RF7&keywords=The+Hummingbird+Stephen+P.+Kiernan&qid=1666780787&qu=eyJxc2MiOiIxLjM2IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=the+hummingbird+stephen+p.+kiernan%2Caps%2C563&sr=8-1,Stephen P. Kiernan,William Morrow Paperbacks; Reprint edition,"June 28, 2016",336.0,,4.9,35249
Space Between Us,https://www.amazon.com/Space-Between-Us-Zoya-Pirzad/dp/1851689974/ref=sr_1_1?keywords=The+Space+Between+Us+by+Zoya+Pirzad&qid=1697020219&sr=8-1,Zoya Pirzad,Oneworld Publications,"March 18, 2014",160.0,,4.5,8504
Solve For Happy,https://www.amazon.com/Solve-Happy-Mo-Gawdat-author/dp/150115463X/ref=sr_1_3?keywords=Solve+for+Happy+by+Mo+Gawdat&qid=1697036151&sr=8-3,Mo Gawdat,Simon & Schuster Export Editions,"March 21, 2017",368.0,,2.1,60870
"A Dance To The Music Of Time: Winter, Vol. 4",https://www.amazon.com/Dance-Music-Time-Vol-Winter/dp/B000MORZLG/ref=sr_1_14?keywords=A+Dance+to+the+Music+of+Time+by+Anthony+Powell&qid=1697025790&sr=8-14,Anthony Powell,ARROW,"Import, January 1, 1997",816.0,,3.2,22675
Townie: A Memoir,https://www.amazon.com/Townie-Memoir-Andre-Dubus-III/dp/0393340678/ref=sr_1_1?keywords=Townie+by+Andre+Dubus+III&qid=1697055219&sr=8-1,Andre Dubus Iii,W. W. Norton & Company; Reprint edition,"February 6, 2012",400.0,,4.4,61406
Clash Of Civilizations Over An Elevator In Piazza Vittorio: A Novel,https://www.amazon.com/Clash-Civilizations-Elevator-Piazza-Vittorio/dp/1933372613/ref=sr_1_1?keywords=Clash+of+Civilizations+Over+an+Elevator+in+Piazza+Vittorio+by+Amara+Lakhous&qid=1696987406&sr=8-1,Amara Lakhous,Europa Editions; 43596th edition,"Ringle, September 30, 2008",144.0,,2.7,28087
Skipping Christmas: A Novel,https://www.amazon.com/Skipping-Christmas-Novel-John-Grisham/dp/0440422965/ref=sr_1_1?keywords=Skipping+Christmas+by+John+Grisham&qid=1697047470&sr=8-1,John Grisham,Anchor; Reprint edition,"October 26, 2010",256.0,,4.0,39772
The Third Plate: Field Notes On The Future Of Food,https://www.amazon.com/Third-Plate-Field-Notes-Future/dp/0143127152/ref=sr_1_1?keywords=The+Third+Plate+by+Dan+Barber&qid=1697049185&sr=8-1,Dan Barber,Penguin Books; Reprint edition,"April 7, 2015",496.0,,2.1,24188
The Four Agreements: A Practical Guide To Personal Freedom (A Toltec Wisdom Book),https://www.amazon.com/Four-Agreements-Practical-Personal-Freedom/dp/1878424319/ref=sr_1_1?keywords=The+Four+Agreements+by+Don+Miguel+Ruiz&qid=1696998703&sr=8-1,Don Miguel Ruiz,"Amber-Allen Publishing, Incorporated","November 7, 1997",160.0,,2.7,96428
New-Leaders Eat Last,https://www.amazon.com/NEW-LEADERS-EAT-LAST-Simon-Sinek/dp/B09VQ1RNP2/ref=sr_1_2?keywords=Leaders+Eat+Last+by+Simon+Sinek&qid=1697000867&sr=8-2,Simon Sinek,Generic,"July 7, 1905",1000.0,5,2.9,40731
Study Guide: Slave On The Block By Langston Hughes (Supersummary),https://www.amazon.com/Study-Guide-Langston-Hughes-SuperSummary-ebook/dp/B09HPZ4P9G/ref=sr_1_1?crid=1MSSMGR0BXTVF&keywords=Slave+on+the+Block+Langston+Hughes&qid=1666810763&qu=eyJxc2MiOiIwLjkwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=slave+on+the+block+langston+hughes%2Caps%2C509&sr=8-1,Supersummary,Independently published,"October 3, 2021",28.0,,1.8,28735
Welcome To Braggsville: A Novel,https://www.amazon.com/Welcome-Braggsville-T-Geronimo-Johnson/dp/0062302132/ref=sr_1_1?keywords=Welcome+to+Braggsville+by+T.+Geronimo+Johnson&qid=1697025734&sr=8-1,T. Geronimo Johnson,William Morrow Paperbacks; Reprint edition,"September 8, 2015",400.0,,3.2,81992
Seven Guitars,https://www.amazon.com/Seven-Guitars-August-Wilson/dp/0452276926/ref=sr_1_1?keywords=Seven+Guitars+by+August+Wilson&qid=1697034446&sr=8-1,August Wilson,Plume; Reprint edition,"August 1, 1997",107.0,,4.7,92812
"The Autumn Republic (The Powder Mage Trilogy, 3)",https://www.amazon.com/Autumn-Republic-Powder-Mage-Trilogy/dp/0316219118/ref=sr_1_1?keywords=The+Autumn+Republic+by+Brian+McClellan&qid=1697020522&sr=8-1,Brian Mcclellan,Orbit; Reprint edition,"January 5, 2016",640.0,,4.3,83563
"Visual Intelligence: Sharpen Your Perception, Change Your Life",https://www.amazon.com/Visual-Intelligence-Sharpen-Perception-Change/dp/0544947126/ref=sr_1_1?keywords=Visual+Intelligence+by+Amy+E.+Herman&qid=1697040995&sr=8-1,Amy E. Herman,HarperOne; Reprint edition,"Illustrated, May 9, 2017",336.0,,1.7,58621
When I Was The Greatest,https://www.amazon.com/When-Was-Greatest-Jason-Reynolds/dp/1442459484/ref=sr_1_1?keywords=When+I+Was+the+Greatest+by+Jason+Reynolds&qid=1697056837&sr=8-1,Jason Reynolds,Atheneum Books for Young Readers; Reprint edition,"August 18, 2015",256.0,12,2.2,40049
The John Carlos Story: The Sports Moment That Changed The World,https://www.amazon.com/John-Carlos-Story-Sports-Changed/dp/1608462242/ref=sr_1_1?crid=3SH8LIM0EQ2MH&keywords=The+John+Carlos+Story_Dave+Zirin&qid=1682574844&sprefix=the+john+carlos+story_dave+zirin%2Caps%2C587&sr=8-1,"Dave Zirin, John Wesley Carlos",Haymarket Books; Illustrated edition,"Illustrated, February 5, 2013",220.0,,2.5,12012
Transatlantic: A Novel,https://www.amazon.com/TransAtlantic-Novel-Colum-McCann/dp/0812981928/ref=sr_1_1?crid=146TJXJ9C1029&keywords=TransAtlantic+Colum+McCann&qid=1685260191&s=books&sprefix=transatlantic+colum+mccann%2Cstripbooks-intl-ship%2C1390&sr=1-1,Colum Mccann,Random House Trade Paperbacks; Reprint edition,"May 20, 2014",336.0,,2.3,21173
"Midnight Crossroad (A Novel Of Midnight, Texas)",https://www.amazon.com/Midnight-Crossroad-Novel-Texas/dp/0425263169/ref=sr_1_1?keywords=Midnight+Crossroad+by+Charlaine+Harris&qid=1697022276&sr=8-1,Charlaine Harris,Ace; Reprint edition,"March 31, 2015",384.0,,3.6,60087
How Green Was My Valley,https://www.amazon.com/How-Green-Was-My-Valley/dp/0795300247/ref=sr_1_1?keywords=How+Green+Was+My+Valley+by+Richard+Llewellyn&qid=1697051811&sr=8-1,Richard Llewellyn,RosettaBooks,"October 11, 2022",306.0,9,4.8,9830
Herzog,https://www.amazon.com/Herzog-Penguin-Modern-Classics-Bellow/dp/0141184876/ref=sr_1_1?keywords=Herzog+Saul+Bellow&qid=1674329165&qu=eyJxc2MiOiIyLjgwIiwicXNhIjoiMi4wNCIsInFzcCI6IjIuMTEifQ%3D%3D&s=books&sr=1-1,Saul Bellow,"PENGUIN BOOKS LTD, UK","January 1, 2001",368.0,,1.2,36400
Everybody Sees The Ants,https://www.amazon.com/Everybody-Sees-Ants-S-King/dp/0316129275/ref=sr_1_1?keywords=Everybody+Sees+the+Ants+by+A.+S.+King&qid=1697032727&sr=8-1,A.S. King,"Little, Brown Books for Young Readers; Reprint edition","September 18, 2012",320.0,15,4.8,12404
Gorillas In The Mist,https://www.amazon.com/Gorillas-Mist-Dian-Fossey-1983-08-25/dp/B01FIX5ZQC/ref=sr_1_1?crid=1Y874K1QY3Z69&keywords=gorillas+in+the+mist+fossey&qid=1682680436&sprefix=gorillas+in+the+mist_fossey%2Caps%2C511&sr=8-1,Dian Fossey Dr.,Mariner Books; 1st Mariner Books Ed edition,"October 6, 2000",400.0,14,3.2,63069
Miss Ogilvy Finds Herself,https://www.amazon.com/Miss-Ogilvy-Finds-Herself-Radclyffe/dp/1473311926/ref=sr_1_1?keywords=Miss+Ogilvy+Finds+Herself+by+Radclyffe+Hall&qid=1697057875&sr=8-1,Radclyffe Hall,Williams Press,"August 22, 2013",260.0,,1.1,5710
