title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
Skulduggery Pleasant (Book 1),https://www.amazon.com/Skulduggery-Pleasant-Book-Paperback/dp/0008248788/ref=sr_1_1?crid=3W4K002WXCG10&keywords=Skulduggery+Pleasant_Landy&qid=1682598458&sprefix=skulduggery+pleasant_landy%2Caps%2C540&sr=8-1,Derek Landy,HarperCollinsChildren’sBooks; Reprint edition,"May 1, 2018",384.0,9,2.9,11487
The Hound Of Rowan: Book One Of The Tapestry,https://www.amazon.com/Hound-Rowan-Book-One-Tapestry/dp/0375838953/ref=sr_1_1?keywords=The+Hound+of+Rowan+by+Henry+H.+Neff&qid=1696960718&sr=8-1,Henry H. Neff,Yearling; Illustrated edition,"Illustrated, September 23, 2008",448.0,8,1.7,12043
"Mind Hacking, Unfck Yourself, Rich Dad Poor Dad, Smarter Faster Better 4 Books Collection Set",https://www.amazon.com/Hacking-Yourself-Smarter-Faster-Collection/dp/9124045985/ref=sr_1_16?keywords=Mind+Hacking+by+John+Hargrave&qid=1697031954&sr=8-16,Sir John Hargrave,Gallery Books/Yellow Kite/Plata Publishing/Random House Books,"January 1, 2020",0.0,,4.0,41674
Our Savage Neighbors: How Indian War Transformed Early America,https://www.amazon.com/Our-Savage-Neighbors-Transformed-America/dp/0393334902/ref=sr_1_1?keywords=Our+Savage+Neighbors+by+Peter+Silver&qid=1697009761&sr=8-1,Peter Silver,W. W. Norton & Company; Reprint edition,"August 3, 2009",434.0,,4.3,72278
Rare Antique Shadow Of Crescent Moon Fatima Bhutto Uncorrected Proof Advance First Edition [Paperback] Fatima Bhutto,https://www.amazon.com/Antique-Shadow-Crescent-Uncorrected-Advance/dp/B0BS6R1L97/ref=sr_1_2?keywords=The+Shadow+of+the+Crescent+Moon+by+Fatima+Bhutto&qid=1697059502&sr=8-2,Fatima Bhutto,Generic,"January 1, 2015",233.0,,2.6,44197
Midnight At The Dragon Cafe: A Novel,https://www.amazon.com/Midnight-Dragon-Cafe-Novel-Awards/dp/1582431892/ref=sr_1_1?keywords=Midnight+at+the+Dragon+Cafe+by+Judy+Fong+Bates&qid=1697059171&sr=8-1,Judy Fong Bates,Counterpoint,"March 23, 2005",336.0,,1.4,79739
Sweetness In The Belly,https://www.amazon.com/Sweetness-Belly-Camilla-Gibb-ebook/dp/B000SEGOE4/ref=sr_1_1?crid=38IZ1N3C19S1G&keywords=Sweetness+in+the+Belly_Gibb&qid=1682649038&s=instant-video&sprefix=sweetness+in+the+belly_gibb%2Cinstant-video%2C509&sr=1-1,Camilla Gibb,Penguin; Reprint edition,"March 27, 2007",368.0,,4.7,14405
Bears Discover Fire And Other Stories,https://www.amazon.com/Bears-Discover-Fire-Other-Stories/dp/0312890354/ref=sr_1_1?keywords=Bears+Discover+Fire+by+Terry+Bisson&qid=1697002360&sr=8-1,Terry Bisson,Orb Books; Reprint edition,"November 15, 1994",256.0,,1.2,30409
The Strange Career Of William Ellis: The Texas Slave Who Became A Mexican Millionaire,https://www.amazon.com/Strange-Career-William-Ellis-Millionaire-ebook/dp/B016E0ROLC/ref=sr_1_1?crid=19LZIIWMRXLOP&keywords=The+Strange+Career+of+William+Ellis_Jacoby&qid=1682053870&sprefix=the+strange+career+of+william+elli%2Caps%2C564&sr=8-1,Karl Jacoby,W. W. Norton & Company; Reprint edition,"Illustrated, June 6, 2017",352.0,,2.9,56351
The Shining Company (Sunburst Book),https://www.amazon.com/Shining-Company-Sunburst-Book/dp/0374466165/ref=sr_1_1?keywords=The+Shining+Company+by+Rosemary+Sutcliff&qid=1696961840&sr=8-1,Rosemary Sutcliff,"Farrar, Straus and Giroux","September 1, 1992",304.0,10,1.0,18135
Walk In Their Shoes: Can One Person Change The World?,https://www.amazon.com/Walk-Their-Shoes-Person-Change/dp/1451683561/ref=sr_1_1?crid=138BM6BBIOEG6&keywords=Walk+in+Their+Shoes+Jim+Ziolkowski%2CJames+S.+Hirsch&qid=1666705884&sprefix=walk+in+their+shoes+jim+ziolkowski%2Caps%2C614&sr=8-1,Jim Ziolkowski,Simon & Schuster; Reprint edition,"June 17, 2014",272.0,,3.8,13749
Peony In Love: A Novel,https://www.amazon.com/Peony-Love-Novel-Lisa-See/dp/0812975227/ref=sr_1_1?keywords=Peony+In+Love+by+Lisa+See&qid=1696980019&sr=8-1,Lisa See,Random House Trade Paperbacks; NO-VALUE edition,"Unabridged, February 19, 2008",297.0,,3.0,69033
I Am My Own Wife: A Play,https://www.amazon.com/Am-My-Own-Wife-Play/dp/0571211747/ref=sr_1_1?keywords=I+Am+My+Own+Wife+by+Doug+Wright&qid=1697009037&sr=8-1,Doug Wright,"Farrar, Straus and Giroux; First Edition","February 9, 2004",112.0,,2.3,17636
V Is For Vengeance (A Kinsey Millhone Novel),https://www.amazon.com/V-Vengeance-Kinsey-Millhone-Novel/dp/0425250563/ref=sr_1_1?keywords=V+is+for+Vengeance+by+Sue+Grafton&qid=1696962877&sr=8-1,Sue Grafton,G.P. Putnam's Sons,"March 1, 2016",544.0,,4.5,62778
The Gene: An Intimate History,https://www.amazon.com/Gene-Intimate-History-Siddhartha-Mukherjee/dp/147673352X/ref=sr_1_1?keywords=The+Gene&qid=1678863540&sr=8-1,Siddhartha Mukherjee,Scribner; Reprint edition,"May 2, 2017",608.0,,4.0,97837
The Woman Who Walked Into Doors: A Novel (A Paula Spencer Novel),https://www.amazon.com/Woman-Who-Walked-into-Doors/dp/0140255125/ref=sr_1_1?keywords=The+Woman+Who+Walked+Into+Doors+by+Roddy+Doyle&qid=1697043542&sr=8-1,Roddy Doyle,Viking; later printing edition,"January 1, 1997",240.0,18,3.8,43894
The Victorian Internet: The Remarkable Story Of The Telegraph And The Nineteenth Century'S On-Line Pioneers,https://www.amazon.com/Victorian-Internet-Remarkable-Nineteenth-line/dp/162040592X/ref=sr_1_1?keywords=The+Victorian+Internet+by+Tom+Standage&qid=1697470472&sr=8-1,Tom Standage,"Bloomsbury USA; Second Edition, Revised","February 25, 2014",256.0,,3.2,80128
The Enchanted April (Penguin Classics),https://www.amazon.com/Enchanted-April-Penguin-Classics/dp/0143107739/ref=sr_1_2?keywords=The+Enchanted+April+Elizabeth+von+Arnim&qid=1684001406&s=books&sr=1-2,Elizabeth Von Arnim,Penguin Classics; Reprint edition,"June 2, 2015",240.0,,1.5,46901
The Measure Of A Man: A Spiritual Autobiography (Oprah'S Book Club),https://www.amazon.com/Measure-Man-Spiritual-Autobiography-Oprahs/dp/0061357901/ref=sr_1_1?keywords=The+Measure+of+a+Man+by+Sidney+Poitier&qid=1697015444&sr=8-1,Sidney Poitier,HarperSanFrancisco,"Illustrated, January 26, 2007",272.0,,2.3,55951
Stories Of Your Life And Others,https://www.amazon.com/Stories-Your-Life-Others-Chiang/dp/1101972122/ref=sr_1_1?keywords=Stories+of+Your+Life+and+Others+by+Ted+Chiang&qid=1697038402&sr=8-1,Ted Chiang,Vintage; Reissue edition,"June 14, 2016",304.0,,3.3,1222
The Teenage Brain: A Neuroscientist'S Survival Guide To Raising Adolescents And Young Adults,https://www.amazon.com/The-Teenage-Brain-audiobook/dp/B00SZAJPC6/ref=sr_1_1?crid=1BXLMMWAXC7BT&keywords=The+Teenage+Brain_Jensen%2C+Amy+Ellis+Nutt&qid=1682357595&s=audible&sprefix=the+teenage+brain_jensen%2C+amy+ellis+%2Caudible%2C605&sr=1-1,Frances E Jensen,Harper Paperbacks; Reprint edition,"January 26, 2016",384.0,,3.2,62427
Their Finest Hour (The Second World War),https://www.amazon.com/Their-Finest-Hour-Second-World/dp/0395410568/ref=sr_1_1?keywords=Their+Finest+Hour+by+Winston+Churchill&qid=1697028726&sr=8-1,Winston S. Churchill,Mariner Books; Reissue edition,"May 9, 1986",720.0,,2.2,94786
Foxfire: Confessions Of A Girl Gang,https://www.amazon.com/Foxfire-Confessions-Joyce-Carol-Oates/dp/0452272319/ref=sr_1_1?keywords=Foxfire+by+Joyce+Carol+Oates&qid=1697011473&sr=8-1,Joyce Carol Oates,Plume,"August 1, 1994",328.0,,2.2,84730
"Shades Of Magic Boxed Set: A Darker Shade Of Magic, A Gathering Of Shadows, A Conjuring Of Light",https://www.amazon.com/Shades-Magic-Boxed-Set-Gathering/dp/1250175208/ref=sr_1_2?crid=2L9OQDQOF8NWI&keywords=A+Darker+Shade+of+Magic_Schwab&qid=1683080095&s=instant-video&sprefix=a+darker+shade+of+magic_schwab%2Cinstant-video%2C570&sr=1-2,V. E. Schwab,Tor Books,"Folded Map, October 16, 2018",,,4.7,2517
The Last Days Of Magic: A Novel,https://www.amazon.com/Last-Days-Magic-Novel/dp/0143110012/ref=sr_1_1?keywords=The+Last+Days+of+Magic+by+Mark+Tompkins&qid=1697481957&sr=8-1,Mark Tompkins,Penguin Books; Reprint edition,"March 7, 2017",400.0,,4.0,39062
Swimming To Antarctica: Tales Of A Long-Distance Swimmer,https://www.amazon.com/Swimming-Antarctica-Tales-Long-Distance-Swimmer/dp/0156031302/ref=sr_1_1?keywords=Swimming+to+Antarctica+by+Lynne+Cox&qid=1697471910&sr=8-1,Lynne Cox,Mariner Books; First Edition,"March 7, 2005",359.0,14,1.4,80988
One Writer'S Beginnings,https://www.amazon.com/One-Writers-Beginnings-Eudora-Welty/dp/1982152109/ref=sr_1_1?crid=39K2WM5MC9ABX&keywords=One+Writer%27s+Beginnings_Welty&qid=1682044022&s=instant-video&sprefix=one+writer%27s+beginnings_welty%2Cinstant-video%2C482&sr=1-1,Eudora Welty,Scribner,"November 3, 2020",160.0,,3.0,73874
Jonah'S Gourd Vine: A Novel,https://www.amazon.com/Jonahs-Gourd-Vine-Neale-Hurston/dp/0061350192/ref=sr_1_1?keywords=Jonah%27s+Gourd+Vine+by+Zora+Neale+Hurston&qid=1697007331&sr=8-1,Zora Neale Hurston,Amistad,"January 8, 2008",288.0,,1.8,50421
The Green Glass Sea (The Gordon Family Saga),https://www.amazon.com/Green-Glass-Gordon-Family-Saga/dp/0142411493/ref=sr_1_1?keywords=The+Green+Glass+Sea+by+Ellen+Klages&qid=1697002272&sr=8-1,Ellen Klages,Puffin Books; Reprint edition,"May 1, 2008",368.0,8,4.1,18270
Emperor Of The Air,https://www.amazon.com/Emperor-Air-Ethan-Canin/dp/0618004149/ref=sr_1_1?keywords=Emperor+of+the+Air+by+Ethan+Canin&qid=1697003982&sr=8-1,Ethan Canin,Mariner Books; First Edition,"September 1, 1999",192.0,,2.3,14446
The Girl With All The Gifts,https://www.amazon.com/Girl-all-Gifts-BD/dp/B01N9Z6X9L/ref=sr_1_5?crid=2NK2NGH8OWTRF&keywords=the+girl+with+all+the+gifts+carey&qid=1682994732&sprefix=the+girl+with+all+the+gifts_carey%2Caps%2C642&sr=8-5,Mike Carey,,,,,4.4,89085
A Curious Mind: The Secret To A Bigger Life,https://www.amazon.com/Curious-Mind-Secret-Bigger-Life/dp/1476730776/ref=sr_1_3?crid=21TRU353ZFLZA&keywords=A+Curious+Mind%3A+The+Secret+to+a+Bigger+Life_Charles+Fishman&qid=1681762732&s=instant-video&sprefix=a+curious+mind+the+secret+to+a+bigger%2Cinstant-video%2C627&sr=1-3,Brian Grazer,Simon & Schuster; Reprint edition,"April 26, 2016",320.0,,1.8,23210
The Basketball Diaries: The Classic About Growing Up Hip On New York'S Mean Streets,https://www.amazon.com/Basketball-Diaries-Jim-Carroll/dp/0553202405/ref=sr_1_1?keywords=The+Basketball+Diaries+by+Jim+Carroll&qid=1697053880&sr=8-1,Jim Carroll,Penguin Books; First Edition,"July 7, 1987",224.0,,2.5,52419
The Luckiest Girl In The World : A Young Skater Battles Her Self-Destructive Impulses,https://www.amazon.com/Luckiest-Girl-World-Self-Destructive-Impulses/dp/0140266259/ref=sr_1_1?keywords=The+Luckiest+Girl+in+the+World+by+Steven+Levenkron&qid=1697046270&sr=8-1,Steven Levenkron,Penguin Books; First Edition,"March 1, 1998",192.0,18,4.9,52513
The Last Temptation Of Christ,https://www.amazon.com/Last-Temptation-Christ-Nikos-Kazantzakis/dp/068485256X/ref=sr_1_1?keywords=The+Last+Temptation+of+Christ+by+Nikos+Kazantzakis&qid=1697012453&sr=8-1,Nikos Kazantzakis,Simon & Schuster; Reprint edition,"March 1, 1998",506.0,,2.7,99180
A Soldier Of The Great War,https://www.amazon.com/Soldier-Great-War-Mark-Helprin/dp/0156031132/ref=sr_1_1?keywords=A+Soldier+of+the+Great+War+by+Mark+Helprin&qid=1697014886&sr=8-1,Mark Helprin,Mariner Books; First Edition,"June 1, 2005",880.0,,2.4,4895
What The Butler Saw,https://www.amazon.com/What-Butler-Saw-Modern-Plays/dp/0413366804/ref=sr_1_1?keywords=What+the+Butler+Saw+by+Joe+Orton&qid=1697047036&sr=8-1,Joe Orton,Methuen; Revised edition,"January 1, 1969",92.0,,3.7,2344
The Invisible Bridge (Vintage Contemporaries),https://www.amazon.com/Invisible-Bridge-Vintage-Contemporaries/dp/140003437X/ref=sr_1_1?keywords=The+Invisible+Bridge+by+Julie+Orringer&qid=1697024728&sr=8-1,Julie Orringer,Vintage; Reprint edition,"January 25, 2011",784.0,,4.2,11406
High Heat,https://www.amazon.com/High-Heat-Carl-Deuker-2005-03-15/dp/B01F9G6U6W/ref=sr_1_1?keywords=High+Heat+by+Carl+Deuker&qid=1697002518&sr=8-1,Carl Deuker,Clarion Books; Reissue edition,"April 7, 2015",288.0,12,3.8,23876
The Mystic Masseur,https://www.amazon.com/Mystic-Masseur-V-S-Naipaul/dp/037570714X/ref=sr_1_1?keywords=The+Mystic+Masseur+by+V.+S.+Naipaul&qid=1697053327&sr=8-1,V. S. Naipaul,Vintage; Reprint edition,"January 8, 2002",224.0,,3.2,42095
"Evermore: The Immortals (The Immortals, 1)",https://www.amazon.com/Evermore-Immortals-Alyson-No%C3%ABl/dp/031253275X/ref=sr_1_1?keywords=Evermore%3A+The+Immortals+by+Alyson+No%C3%ABl&qid=1697013592&sr=8-1,Alyson Noël,St. Martin's Griffin; First Edition,"February 3, 2009",320.0,12,4.1,54382
"Xenocide (The Ender Saga, 3)",https://www.amazon.com/Xenocide-Three-Ender-Quintet/dp/1250773083/ref=sr_1_1?crid=24XFT0TJSDRET&keywords=Xenocide&qid=1680827131&s=books&sprefix=xenocide%2Cstripbooks-intl-ship%2C401&sr=1-1,Orson Scott Card,Tor Trade; Reprint edition,"July 6, 2021",416.0,,2.5,20118
Kabul Beauty School: An American Woman Goes Behind The Veil,https://www.amazon.com/Kabul-Beauty-School-American-Behind/dp/0812976738/ref=sr_1_1?crid=3CS596TNWBRAN&keywords=Kabul+Beauty+School_Deborah+Rodriguez&qid=1682704355&s=instant-video&sprefix=kabul+beauty+school_deborah+rodr%2Cinstant-video%2C611&sr=1-1,Deborah Rodriguez,Random House Trade Paperbacks; Reprint edition,"December 18, 2007",320.0,,3.4,34943
Keeping You A Secret,https://www.amazon.com/Keeping-Secret-Julie-Anne-Peters/dp/0316009857/ref=sr_1_1?keywords=Keeping+You+A+Secret+by+Julie+Anne+Peters&qid=1696983129&sr=8-1,Julie Anne Peters,"Little, Brown; Reprint edition","May 4, 2005",266.0,15,3.3,64594
A Man In Full,https://www.amazon.com/Man-Full-Tom-Wolfe/dp/0553381334/ref=sr_1_1?keywords=A+Man+In+Full+by+Tom+Wolfe&qid=1696982661&sr=8-1,Tom Wolfe,Dial Press; Reprint edition,"January 1, 2001",704.0,,4.8,78681
Every Fifteen Minutes,https://www.amazon.com/Every-Fifteen-Minutes-Lisa-Scottoline/dp/1250010128/ref=sr_1_1?keywords=Every+Fifteen+Minutes+by+Lisa+Scottoline&qid=1696978400&sr=8-1,Lisa Scottoline,St. Martin's Griffin; Reprint edition,"March 1, 2016",464.0,,4.2,18157
The God Delusion,https://www.amazon.com/God-Delusion-Richard-Dawkins/dp/0618918248/ref=sr_1_1?keywords=The+God+Delusion+by+Richard+Dawkins&qid=1696980780&sr=8-1,Richard Dawkins,Mariner Books; Reprint edition,"Bargain Price, January 16, 2008",464.0,,3.8,23780
Bitterblue (Graceling Realm),https://www.amazon.com/Bitterblue-Graceling-Kristin-Cashore/dp/0142426016/ref=sr_1_1?keywords=Bitterblue+by+Kristin+Cashore&qid=1696997573&sr=8-1,Kristin Cashore,Penguin Books; Reprint edition,"September 17, 2013",608.0,14,4.6,10367
The Looming Tower: Al-Qaeda And The Road To 9/11,https://www.amazon.com/Looming-Tower-Al-Qaeda-Road-11/dp/1400030846/ref=sr_1_1?keywords=The+Looming+Tower+by+Lawrence+Wright&qid=1697053564&sr=8-1,Lawrence Wright,Knopf Doubleday Publishing Group; Reprint edition,"August 21, 2007",540.0,,4.0,51925
Phantastes: A Faerie Romance For Men And Women,https://www.amazon.com/Phantastes-Faerie-Romance-Men-Women/dp/1530650550/ref=sr_1_1?keywords=Phantastes+George+MacDonald&qid=1682182084&s=books&sr=1-1,George Macdonald,CreateSpace Independent Publishing Platform,"March 20, 2016",154.0,,1.2,94392
The Blind Man,https://www.amazon.com/Blind-Man-David-Herbert-Lawrence/dp/B083XV7LTW/ref=sr_1_1?keywords=The+Blind+Man+by+D.+H.+Lawrence&qid=1697009168&sr=8-1,David Herbert Lawrence,Independently published,"January 18, 2020",27.0,,2.9,44651
Tonio Kröger,https://www.amazon.com/Tonio-Kr%C3%B6ger-Thomas-Mann/dp/8806230824/ref=sr_1_19?keywords=Tonio+Kroger+by+Thomas+Mann&qid=1697036891&sr=8-19,Thomas Mann,Einaudi,"February 1, 2016",184.0,,4.0,63545
Life And Death Are Wearing Me Out: A Novel,https://www.amazon.com/Life-Death-Are-Wearing-Out/dp/1611454271/ref=sr_1_1?keywords=Life+and+Death+are+Wearing+Me+Out+by+Mo+Yan&qid=1697044943&sr=8-1,Mo Yan,Arcade; Reprint edition,"July 1, 2012",552.0,,4.4,89731
Where The Jackals Howl,https://www.amazon.com/Where-Jackals-Howl-Other-Stories-ebook/dp/B005OC2ANO/ref=sr_1_1?crid=F7B9QK35LK0Q&keywords=Where+the+Jackals+Howl_Klausner&qid=1682290835&sprefix=where+the+jackals+howl_klausner%2Caps%2C549&sr=8-1,Amos Oz,HarperVia; Reissue edition,"August 21, 2012",240.0,,4.6,5584
Bull Run,https://www.amazon.com/Bull-Run-Paul-Fleischman/dp/0064405885/ref=sr_1_1?keywords=Bull+Run+by+Paul+Fleischman&qid=1697038347&sr=8-1,Paul Fleischman,HarperCollins,"March 31, 1995",128.0,8,1.3,35891
The Book Of Joy: Lasting Happiness In A Changing World,https://www.amazon.com/Book-Joy-Lasting-Happiness-Changing-ebook/dp/B01CZCW34Q/ref=sr_1_1?crid=2AVYA5U6NJ9ON&keywords=the+book+of+joy+desmond+tutu&qid=1682694810&s=digital-text&sprefix=the+book+of+joy_desmond+tutu%2Cdigital-text%2C519&sr=1-1,"Dalai Lama, Desmond Tutu",Random House Large Print; Large type / Large print edition,"Large Print, September 20, 2016",544.0,1,4.8,44236
"Happy Birthday, Wanda June",https://www.amazon.com/Happy-Birthday-Wanda-June-Vonnegut/dp/0385283865/ref=sr_1_7?crid=2J047HP0JPDK8&keywords=Harrison+Bergeron+Kurt+Vonnegut+Jr.&qid=1666865344&sprefix=harrison+bergeron+kurt+vonnegut+jr.%2Caps%2C595&sr=8-7,Jr. Kurt Vonnegut,Delta Publishing; First Edition,"May 5, 2020",199.0,,1.6,8693
The Gilded Years: A Novel,https://www.amazon.com/Gilded-Years-Novel-Karin-Tanabe/dp/1501110454/ref=sr_1_1?keywords=The+Gilded+Years+by+Karin+Tanabe&qid=1697030829&sr=8-1,Karin Tanabe,Washington Square Press,"June 7, 2016",400.0,,4.3,15178
Peter The Great: His Life And World,https://www.amazon.com/Peter-Great-His-Life-World/dp/0345298063/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1666817217&sr=8-1,Robert K. Massie,Random House Trade Paperbacks; Reissue edition,"October 12, 1981",928.0,,4.0,4378
The Forgotten Man,https://www.amazon.com/Forgotten-Man-Robert-Crais/dp/1409135616/ref=sr_1_1?keywords=The+Forgotten+Man+by+Robert+Crais&qid=1697471624&sr=8-1,Robert Crais,Orion,"January 1, 2011",416.0,,4.4,38527
Selection Day: A Novel,https://www.amazon.com/Selection-Day-Novel-Aravind-Adiga/dp/1501150847/ref=sr_1_1?keywords=Selection+Day+by+Aravind+Adiga&qid=1696962211&sr=8-1,Aravind Adiga,Scribner; Reprint edition,"June 6, 2017",304.0,,4.3,20345
The Twits,https://www.amazon.com/Twits-Roald-Dahl/dp/B0069WWAT2/ref=sr_1_1?keywords=The+Twits+by+Roald+Dahl&qid=1697001924&sr=8-1,Roald Dahl,Penguin Young Readers Group; Reprint edition,"August 16, 2007",112.0,6,3.1,1085
Becket,https://www.amazon.com/Becket-Movie-Tie-Richard-Burton/dp/B001OTLN16/ref=sr_1_1?keywords=Becket+by+Jean+Anouilh&qid=1697050805&sr=8-1,Jean Anouilh,September 1995/14th Pr edition,"September 1, 1995",144.0,,4.8,35909
The Wrath & The Dawn (The Wrath And The Dawn),https://www.amazon.com/Wrath-Dawn/dp/0147513855/ref=sr_1_1?keywords=The+Wrath+and+the+Dawn&qid=1679595200&s=books&sr=1-1,Renée Ahdieh,Penguin Books; Reprint edition,"April 5, 2016",432.0,12,3.2,76682
Laughter In The Dark,https://www.amazon.com/Laughter-Dark-Vladimir-Nabokov/dp/0679724508/ref=sr_1_1?keywords=Laughter+in+the+Dark+by+Vladimir+Nabokov&qid=1697011937&sr=8-1,Vladimir Nabokov,Vintage; 1st Vintage international ed edition,"December 17, 1989",304.0,,4.9,18349
Point Blank (Alex Rider Adventure),https://www.amazon.com/Point-Blank-Alex-Rider-Adventure/dp/0142406120/ref=sr_1_1?keywords=Point+Blank+by+Anthony+Horowitz&qid=1697015610&sr=8-1,Anthony Horowitz,Puffin Books; Alex Rider Adventure edition,"February 16, 2006",320.0,10,3.0,82569
Freedom Walkers: The Story Of The Montgomery Bus Boycott Grades 6-8,https://www.amazon.com/Freedom-Walkers-Montgomery-Boycott-Grades/dp/0823421953/ref=sr_1_1?keywords=Freedom+Walkers+by+Russell+Freedman&qid=1697033432&sr=8-1,Russell Freedman,Holiday House; 1st edition,"January 15, 2009",112.0,10,1.7,93623
The Best And The Brightest,https://www.amazon.com/Best-Brightest-David-Halberstam/dp/0449908704/ref=sr_1_1?keywords=The+Best+And+The+Brightest+by+David+Halberstam&qid=1697044114&sr=8-1,David Halberstam,Ballantine Books; Anniversary edition,"October 26, 1993",720.0,,3.0,70571
As Chimney Sweepers Come To Dust: A Flavia De Luce Novel,https://www.amazon.com/As-Chimney-Sweepers-Come-Dust-ebook/dp/B00LYXN3LK/ref=sr_1_1?crid=3QDGDDDGI8XPX&keywords=As+Chimney+Sweepers+Come+to+Dust+Alan+Bradley&qid=1666683087&sprefix=as+chimney+sweepers+come+to+dust+al%2Caps%2C568&sr=8-1,Alan Bradley,Bantam; Reprint edition,"February 9, 2016",448.0,,2.3,1959
The Indian In The Cupboard,https://www.amazon.com/Indian-Cupboard-Lynne-Reid-Banks/dp/0375847537/ref=sr_1_1?keywords=The+Indian+in+the+Cupboard+by+Lynne+Reid+Banks&qid=1697018857&sr=8-1,Lynne Reid Banks,Yearling; Reissue edition,"Illustrated, February 9, 2010",240.0,8,4.8,36654
Lysistrata,https://www.amazon.com/Lysistrata-Aristophanes/dp/1502425718/ref=sr_1_9?keywords=Lysistrata+by+Aristophanes&qid=1697002927&sr=8-9,Aristophanes,CreateSpace Independent Publishing Platform,"September 19, 2014",74.0,,4.2,29346
100 Sideways Miles,https://www.amazon.com/100-Sideways-Miles-Andrew-Smith/dp/1442444959/ref=sr_1_1?crid=9AVKUQDC02LV&keywords=100+Sideways+Miles_Smith&qid=1681869026&sprefix=100+sideways+miles_smith%2Caps%2C644&sr=8-1,Andrew Smith,S&S Books for Young Readers; Reprint edition,"September 8, 2015",304.0,14,2.3,66270
"The Innovators: How A Group Of Hackers, Geniuses, And Geeks Created The Digital Revolution",https://www.amazon.com/Innovators-Hackers-Geniuses-Created-Revolution/dp/1476708703/ref=sr_1_1?keywords=The+Innovators+by+Walter+Isaacson&qid=1697026242&sr=8-1,Walter Isaacson,Simon & Schuster; Reprint edition,"October 6, 2015",560.0,,4.5,32439
Buddenbrooks: The Decline Of A Family,https://www.amazon.com/Buddenbrooks-Decline-Family-Thomas-Mann/dp/0679752609/ref=sr_1_1?keywords=Buddenbrooks+by+Thomas+Mann&qid=1697052944&sr=8-1,Thomas Mann,Vintage International,"June 28, 1994",731.0,,4.0,63251
The Peach Keeper: A Novel (Random House Reader'S Circle),https://www.amazon.com/Peach-Keeper-Random-Readers-Circle/dp/0553385607/ref=sr_1_1?keywords=The+Peach+Keeper+by+Sarah+Addison+Allen&qid=1697019567&sr=8-1,Sarah Addison Allen,Bantam; Reprint edition,"January 10, 2012",304.0,,2.0,23888
One Foot In Eden,https://www.amazon.com/One-Foot-Eden-Ron-Rash/dp/0312423055/ref=sr_1_1?keywords=One+Foot+in+Eden+by+Ron+Rash&qid=1696998312&sr=8-1,Ron Rash,Picador; First Edition,"December 1, 2003",214.0,,2.8,91292
Poland: A Novel,https://www.amazon.com/Poland-POLAND-Mass-Market-Paperback/dp/B00QPJTO1G/ref=sr_1_1?keywords=Poland+by+James+A.+Michener&qid=1696997274&sr=8-1,James A. Michener,Dial Press Trade Paperback; Reprint edition,"April 7, 2015",688.0,,1.3,89598
The Stories Of Eva Luna,https://www.amazon.com/Stories-Eva-Luna-Isabel-Allende/dp/1501117130/ref=sr_1_1?keywords=The+Stories+of+Eva+Luna+by+Isabel+Allende&qid=1697035083&sr=8-1,Isabel Allende,Atria; Reprint edition,"April 5, 2016",288.0,,3.2,68792
The Anatomy Of Wings,https://www.amazon.com/Anatomy-Wings-Karen-Foxlee/dp/0375847618/ref=sr_1_1?keywords=The+Anatomy+of+Wings+by+Karen+Foxlee&qid=1697037639&sr=8-1,Karen Foxlee,Knopf Books for Young Readers; Reprint edition,"September 14, 2010",384.0,14,1.5,17886
The Chant Of Jimmie Blacksmith,https://www.amazon.com/Chant-Jimmie-Blacksmith-Novel-ebook/dp/B017JOQVHU/ref=sr_1_1?crid=1IVUOJJTZ6AT9&keywords=The+Chant+of+Jimmie+Blacksmith+Thomas+Keneally&qid=1666706285&sprefix=the+chant+of+jimmie+blacksmith+thom%2Caps%2C631&sr=8-1,Thomas Keneally,HarperCollinsPublishers Australia,"March 1, 2013",192.0,,2.6,68371
The Last Letter From Your Lover: A Novel,https://www.amazon.com/Last-Letter-Your-Lover-Novel/dp/0143121103/ref=sr_1_1?keywords=The+Last+Letter+From+Your+Lover+by+Jojo+Moyes&qid=1697041789&sr=8-1,Jojo Moyes,Penguin Books; Reprint edition,"June 26, 2012",432.0,,4.6,26978
The Postmistress,https://www.amazon.com/Postmistress-Sarah-Blake/dp/0425238695/ref=sr_1_1?keywords=The+Postmistress+by+Sarah+Blake&qid=1697045800&sr=8-1,Sarah Blake,Berkley Books; Reprint edition,"February 1, 2011",371.0,,4.2,14944
When Dimple Met Rishi,https://www.amazon.com/When-Dimple-Rishi-Sandhya-Menon/dp/1481478680/ref=sr_1_1?keywords=When+Dimple+Met+Rishi+by+Sandhya+Menon&qid=1697027543&sr=8-1,Sandhya Menon,Simon & Schuster Books for Young Readers; Reprint edition,"May 22, 2018",400.0,12,1.4,65567
Fire Shut Up In My Bones,https://www.amazon.com/Fire-Shut-Up-My-Bones/dp/0544570111/ref=sr_1_1?keywords=Fire+Shut+Up+in+My+Bones+by+Charles+M.+Blow&qid=1696960505&sr=8-1,Charles M. Blow,Mariner Books; Reprint edition,"September 1, 2015",240.0,,1.9,86313
