title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
"The Game Of Silence (Birchbark House, 2)",https://www.amazon.com/Game-Silence-Birchbark-House/dp/0064410293/ref=sr_1_1?keywords=The+Game+of+Silence+by+Louise+Erdrich&qid=1696974204&sr=8-1,Louise Erdrich,HarperCollins; Reprint edition,"Illustrated, June 13, 2006",288.0,8,3.8,40989
Candor,https://www.amazon.com/Candor-Pam-Bachorz/dp/1606840126/ref=sr_1_1?keywords=Candor+by+Pam+Bachorz&qid=1697030967&sr=8-1,Pam Bachorz,EgmontUSA; Reprint edition,"December 14, 2010",272.0,12,3.8,45815
Green Angel,https://www.amazon.com/Green-Angel-Alice-Hoffman/dp/0439443857/ref=sr_1_1?keywords=Green+Angel+by+Alice+Hoffman&qid=1697082084&sr=8-1,Alice Hoffman,Scholastic Paperbacks,"May 1, 2004",128.0,12,4.9,45672
The Heart Goes Last: A Novel,https://www.amazon.com/Heart-Goes-Last-Novel/dp/1101912367/ref=sr_1_1?crid=39KCWUMZFLJ7&keywords=The+Heart+Goes+Last&qid=1678414339&s=books&sprefix=the+heart+goes+last%2Cstripbooks-intl-ship%2C320&sr=1-1,Margaret Atwood,Anchor; Reprint edition,"August 9, 2016",400.0,,1.6,63437
Mona In The Promised Land: A Novel,https://www.amazon.com/Mona-Promised-Land-Gish-Jen/dp/0679776508/ref=sr_1_2?keywords=In+the+American+Society+by+Gish+Jen&qid=1697005655&sr=8-2,Gish Jen,Vintage; Reprint edition,"April 1, 1997",303.0,,5.0,48210
From Bauhaus To Our House,https://www.amazon.com/Bauhaus-Our-House-Tom-Wolfe/dp/0312429142/ref=sr_1_1?keywords=From+Bauhaus+to+Our+House+by+Tom+Wolfe&qid=1697012632&sr=8-1,Tom Wolfe,Picador; First Edition,"Illustrated, November 24, 2009",126.0,,3.2,96279
Let Me Be Frank W/You (Frank Bascombe),https://www.amazon.com/Let-Me-Be-Frank-You/dp/0061692077/ref=sr_1_1?keywords=Let+Me+Be+Frank+With+You+by+Richard+Ford&qid=1697057558&sr=8-1,Richard Ford,EccoPress; Reprint edition,"September 24, 2015",252.0,,4.0,70559
The People Of Sparks (The City Of Ember Book 2),https://www.amazon.com/People-Sparks-City-Ember/dp/0375828257/ref=sr_1_1?keywords=The+People+of+Sparks+by+Jeanne+DuPrau&qid=1697003682&sr=8-1,Jeanne Duprau,Yearling Books; Illustrated edition,"Illustrated, April 12, 2005",352.0,9,4.8,92941
"Why Gender Matters, Second Edition: What Parents And Teachers Need To Know About The Emerging Science Of Sex Differences",https://www.amazon.com/Why-Gender-Matters-Second-Differences/dp/0451497775/ref=sr_1_1?keywords=Why+Gender+Matters+by+Leonard+Sax&qid=1697057452&sr=8-1,Leonard Sax M.D. Ph.D.,Harmony; Reprint edition,"August 29, 2017",400.0,,3.2,78311
"The Janissary Tree: A Novel (Investigator Yashim, 1)",https://www.amazon.com/Janissary-Tree-Novel-Investigator-Yashim/dp/0312426135/ref=sr_1_1?keywords=The+Janissary+Tree+by+Jason+Goodwin&qid=1696960252&sr=8-1,Jason Goodwin,Picador; First Edition,"May 15, 2006",320.0,,1.7,34807
"Ambivalent Conquests: Maya And Spaniard In Yucatan, 1517–1570 (Cambridge Latin American Studies, Series Number 61)",https://www.amazon.com/Ambivalent-Conquests-Spaniard-1517-1570-Cambridge/dp/0521527317/ref=sr_1_1?keywords=Ambivalent+Conquests+by+Inga+Clendinnen&qid=1696997953&sr=8-1,Inga Clendinnen,Cambridge University Press; 2nd edition,"April 28, 2003",264.0,,3.3,31661
Смерть Чиновника И Другие Рассказы (Smert Chinovnika I Drugiye Rasskazy. The Death Of A Government Clerk And Other Stories) (Russian Edition),https://www.amazon.com/chinovnika-drugiye-rasskazy-Government-Stories-ebook/dp/B07H7JTLT8/ref=sr_1_5?crid=W7DFTFRF3Z76&keywords=The+Death+of+a+Government+Clerk+Anton+Chekhov&qid=1666681495&sprefix=the+death+of+a+government+clerk+ant%2Caps%2C579&sr=8-5,Антон Павлович Чехов,Ktoczyta.pl,"March 7, 2017",,,1.7,26360
"How We Die: Reflections On Life'S Final Chapter, New Edition (National Book Award Winner)",https://www.amazon.com/How-We-Die-Reflections-Chapter/dp/0679742441/ref=sr_1_1?keywords=How+We+Die+by+Sherwin+B.+Nuland&qid=1697063519&sr=8-1,Sherwin B. Nuland,Vintage; 1st Vintage Books Edition January 1995,"January 15, 1995",278.0,,3.9,82619
The School Of Essential Ingredients (A School Of Essential Ingredients Novel),https://www.amazon.com/School-Essential-Ingredients-Novel/dp/0425232093/ref=sr_1_1?keywords=The+School+of+Essential+Ingredients+by+Erica+Bauermeister&qid=1697038943&sr=8-1,Erica Bauermeister,Berkley; Reprint edition,"January 5, 2010",261.0,,2.4,97736
She,https://www.amazon.com/She-H-Rider-Haggard/dp/B08P1JS9PD/ref=sr_1_13?keywords=She%3A+A+History+of+Adventure+by+H.+Rider+Haggard&qid=1697039696&sr=8-13,H. Rider Haggard,Independently published,"November 27, 2020",168.0,,2.1,33527
Fifty Shades Darker,https://www.amazon.com/Fifty-Shades-Darker-L-James/dp/0345803493/ref=sr_1_1?keywords=Fifty+Shades+Darker+by+E.+L.+James&qid=1696998411&sr=8-1,E L James,Bloom Books; Reprint edition,"April 17, 2012",576.0,,1.6,95073
Mindfulness In Plain English: Revised And Expanded Edition,https://www.amazon.com/Mindfulness-Plain-English-Revised-Expanded/dp/0861713214/ref=sr_1_4?keywords=Mindfulness+in+Plain+English+by+Henepola+Gunaratana&qid=1697034794&sr=8-4,Bhante Henepola Gunaratana,Wisdom Publications; Revised & enlarged edition,"International Edition, November 1, 1996",208.0,,4.1,50064
The Lamp At Noon And Other Stories: Penguin Modern Classics Edition (New Canadian Library),https://www.amazon.com/Lamp-Noon-Other-Stories-Classics/dp/0735252890/ref=sr_1_1?crid=239ON2NGR44KO&keywords=The+Painted+Door+Sinclair+Ross&qid=1666849793&qu=eyJxc2MiOiIwLjY1IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=the+painted+door+sinc%2Caps%2C638&sr=8-1,Sinclair Ross,Emblem Editions; Reissue edition,"January 9, 2018",176.0,,4.2,79131
"Cirque Du Freak (Set Of 3 Books) A Living Nightmare,The Vampire Assistant, Vampire Mountain",https://www.amazon.com/Cirque-Nightmare-Vampire-Assistant-Mountain/dp/B004SS42HC/ref=sr_1_11?keywords=A+Living+Nightmare+by+Darren+Shan&qid=1697012714&sr=8-11,Darren Shan,,,0.0,,3.2,84944
Hebrew Bible,https://www.amazon.com/Hebrew-Bible/dp/1376231689/ref=sr_1_7?keywords=Hebrew+Bible+by+Anonymous&qid=1696964455&sr=8-7,Anonymous,Andesite Press,"August 24, 2017",176.0,,4.6,40522
The Bird Artist,https://www.amazon.com/Bird-Artist-Novel-Howard-Norman/dp/0312130279/ref=sr_1_1?keywords=The+Bird+Artist+by+Howard+Norman&qid=1697034071&sr=8-1,Howard Norman,Picador,"March 15, 1995",304.0,,4.4,42848
Bridget Jones'S Diary,https://www.amazon.com/Bridget-Joness-Diary-Helen-Fielding/dp/1447288939/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1681079991&sr=1-1,Helen Fielding,Picador; New edition,"November 16, 2014",310.0,,3.2,4917
The View From Castle Rock: Stories,https://www.amazon.com/View-Castle-Rock-Stories/dp/0099497999/ref=sr_1_1?keywords=The+View+from+Castle+Rock+by+Alice+Munro&qid=1696988991&sr=8-1,Alice Munro,Vintage Books USA; New Ed edition,"January 1, 2007",368.0,,2.1,95758
The John Carlos Story: The Sports Moment That Changed The World,https://www.amazon.com/John-Carlos-Story-Sports-Changed/dp/1608462242/ref=sr_1_1?crid=3SH8LIM0EQ2MH&keywords=The+John+Carlos+Story_Dave+Zirin&qid=1682574844&sprefix=the+john+carlos+story_dave+zirin%2Caps%2C587&sr=8-1,"Dave Zirin, John Wesley Carlos",Haymarket Books; Illustrated edition,"Illustrated, February 5, 2013",220.0,,1.3,86979
Third And Indiana: A Novel,https://www.amazon.com/Third-Indiana-Novel-Steve-Lopez/dp/0140239456/ref=sr_1_1?keywords=Third+and+Indiana+by+Steve+Lopez&qid=1696978699&sr=8-1,Steve Lopez,Penguin Books; Reprint edition,"October 1, 1995",320.0,,4.4,99036
A Stone Of Hope: A Memoir,https://www.amazon.com/Stone-Hope-Jim-St-Germain/dp/0062458809/ref=sr_1_1?keywords=A+Stone+of+Hope%3A+A+Memoir+by+Jim+St.+Germain&qid=1697008449&sr=8-1,Jim St. Germain,Harper Paperbacks; Reprint edition,"July 24, 2018",320.0,,2.1,29130
Double Fudge,https://www.amazon.com/Double-Fudge-Judy-Blume/dp/0142408786/ref=sr_1_1?keywords=Double+Fudge+by+Judy+Blume&qid=1697036995&sr=8-1,Judy Blume,Puffin Books,"April 5, 2007",240.0,7,3.9,70065
Fever Pitch: Ballfieber - Die Geschichte Eines Fans,https://www.amazon.com/Fever-Pitch-Ballfieber-Geschichte-German-ebook/dp/B072K6PY4G/ref=sr_1_8?crid=3NF02X13T98ZC&keywords=Fever+Pitch+Nick+Hornby&qid=1666816511&qu=eyJxc2MiOiIxLjE1IiwicXNhIjoiMC44NyIsInFzcCI6IjAuODYifQ%3D%3D&sprefix=fever+pitch+nick+hornby%2Caps%2C371&sr=8-8,Nick Hornby,Kiepenheuer & Witsch GmbH,"June 20, 2013",352.0,,3.1,54421
"The Wee Free Men (Tiffany Aching, 1)",https://www.amazon.com/Wee-Free-Men-Tiffany-Aching/dp/0062435264/ref=sr_1_1?keywords=The+Wee+Free+Men+by+Terry+Pratchett&qid=1697026707&sr=8-1,Terry Pratchett,Clarion Books; Reprint edition,"September 1, 2015",352.0,13,2.4,48137
Lake Wobegon Days,https://www.amazon.com/Lake-Wobegon-Days-Garrison-Keillor/dp/0140131612/ref=sr_1_1?keywords=Lake+Wobegon+Days+by+Garrison+Keillor&qid=1697058757&sr=8-1,Garrison Keillor,Penguin Books; Reissue edition,"April 1, 1990",352.0,18,1.4,7426
The Geography Of Thought: How Asians And Westerners Think Differently...And Why,https://www.amazon.com/Geography-Thought-Asians-Westerners-Differently/dp/0743255356/ref=sr_1_1?keywords=The+Geography+of+Thought+by+Richard+E.+Nisbett&qid=1697007176&sr=8-1,Richard E. Nisbett,Free Press; Reprint edition,"April 5, 2004",288.0,,1.8,1008
The Vanishing Act Of Esme Lennox: A Novel,https://www.amazon.com/Vanishing-Act-Esme-Lennox/dp/0156033674/ref=sr_1_1?keywords=The+Vanishing+Act+of+Esme+Lennox+by+Maggie+O%27Farrell&qid=1696998469&sr=8-1,Maggie O'Farrell,Mariner Books; First Edition,"June 2, 2008",256.0,,1.7,88245
A Voice In The Wind: Mark Of The Lion Series Book 1 (Christian Historical Fiction Novel Set In 1St Century Rome),https://www.amazon.com/Voice-Wind-Mark-Lion/dp/1414375492/ref=sr_1_1?keywords=A+Voice+in+the+Wind+by+Francine+Rivers&qid=1697017109&sr=8-1,Francine Rivers,Tyndale House Publishers; 20th Anniversary ed. edition,"Illustrated, October 1, 2012",544.0,,2.1,96232
Poirot Investigates - A Hercule Poirot Mystery,https://www.amazon.com/Poirot-Investigates-Agatha-Christie-1953-08-01/dp/B01K3LSFKM/ref=sr_1_1?keywords=Poirot+Investigates+by+Agatha+Christie&qid=1697004400&sr=8-1,Agatha Christie,Independently published,"August 18, 2022",99.0,,3.7,44161
The Museum Of Extraordinary Things: A Novel,https://www.amazon.com/Museum-Extraordinary-Things-Novel/dp/1451693575/ref=sr_1_1?keywords=The+Museum+of+Extraordinary+Things+by+Alice+Hoffman&qid=1697064420&sr=8-1,Alice Hoffman,Scribner; Reprint edition,"September 30, 2014",384.0,,2.2,24932
The Sport Of The Gods,https://www.amazon.com/Sport-Gods-Signet-Classics/dp/0451531779/ref=sr_1_1?keywords=The+Sport+of+the+Gods+by+Paul+Laurence+Dunbar&qid=1697025227&sr=8-1,Paul Laurence Dunbar,Independently published,"January 17, 2022",135.0,,3.1,74032
Invitation To The Game,https://www.amazon.com/Invitation-to-the-Game/dp/0663562600/ref=sr_1_1?keywords=Invitation+to+the+Game+by+Monica+Hughes&qid=1696986291&sr=8-1,Unknown,Silver Burdett Ginn Religion,"January 1, 1993",,,1.7,84709
When We Were Orphans: A Novel,https://www.amazon.com/When-We-Were-Orphans-Novel/dp/0375724400/ref=sr_1_1?keywords=When+We+Were+Orphans+by+Kazuo+Ishiguro&qid=1696990673&sr=8-1,Kazuo Ishiguro,Knopf Doubleday Publishing Group,"October 30, 2001",335.0,,1.9,17618
Time And Again,https://www.amazon.com/Time-and-Again-Jack-Finney-audiobook/dp/B004VLLJB8/ref=sr_1_1?crid=2QR2EOSMNFDXU&keywords=Time+and+Again+Jack+Finney&qid=1666708792&qu=eyJxc2MiOiIyLjE0IiwicXNhIjoiMS44MyIsInFzcCI6IjEuNzQifQ%3D%3D&sprefix=time+and+again+jack+finney%2Caps%2C541&sr=8-1,Jack Finney,Atria; Reissue edition,"June 2, 2020",512.0,,2.1,1102
The Empathy Exams: Essays,https://www.amazon.com/Empathy-Exams-Essays-Leslie-Jamison/dp/1555976719/ref=sr_1_1?keywords=The+Empathy+Exams+by+Leslie+Jamison&qid=1696979248&sr=8-1,Leslie Jamison,Graywolf Press; 1st edition,"April 1, 2014",256.0,,2.6,89734
Selection Day: A Novel,https://www.amazon.com/Selection-Day-Novel-Aravind-Adiga/dp/1501150847/ref=sr_1_1?keywords=Selection+Day+by+Aravind+Adiga&qid=1696962211&sr=8-1,Aravind Adiga,Scribner; Reprint edition,"June 6, 2017",304.0,,4.6,79132
Hard Times,https://www.amazon.com/Times-Bantam-Classics-Charles-Dickens/dp/0553210165/ref=sr_1_1?keywords=Hard+Times+by+Charles+Dickens&qid=1696999295&sr=8-1,Charles Dickens,CreateSpace Independent Publishing Platform,"April 6, 2015",200.0,,4.0,11844
The Underground Girls Of Kabul: In Search Of A Hidden Resistance In Afghanistan,https://www.amazon.com/Underground-Girls-Kabul-Resistance-Afghanistan/dp/0307952509/ref=sr_1_1?keywords=The+Underground+Girls+of+Kabul+by+Jenny+Nordberg&qid=1697026621&sr=8-1,Jenny Nordberg,Crown; Reprint edition,"July 14, 2015",384.0,,4.1,55255
Extra Credit,https://www.amazon.com/Extra-Credit-Andrew-Clements/dp/1416949313/ref=sr_1_1?keywords=Extra+Credit+by+Andrew+Clements&qid=1697021290&sr=8-1,Andrew Clements,Atheneum Books for Young Readers; Reprint edition,"Illustrated, February 1, 2011",224.0,9,3.3,83361
A Tugging String: A Novel About Growing Up During The Civil Rights Era,https://www.amazon.com/Tugging-String-Growing-During-Rights/dp/0525479678/ref=sr_1_1?keywords=A+Tugging+String+by+David+Greenberg&qid=1697472110&sr=8-1,David T. Greenberg,Dutton Books for Young Readers,"October 16, 2008",167.0,9,3.2,2762
Some Of Us Had Been Threatening Our Friend Colby,https://www.amazon.com/Some-Been-Threatening-Friend-Colby/dp/0141195770/ref=sr_1_1?keywords=Some+of+Us+Had+Been+Threatening+Our+Friend+Colby+by+Donald+Barthelme&qid=1697004138&sr=8-1,Donald Barthelme,"Penguin books, limited","January 1, 2011",96.0,,2.1,41272
Concussion,https://www.amazon.com/Concussion-Jeanne-Marie-Laskas/dp/0812987578/ref=sr_1_1?keywords=Concussion+by+Jeanne+Marie+Laskas&qid=1697472428&sr=8-1,Jeanne Marie Laskas,Random House Trade Paperbacks; Reprint edition,"November 24, 2015",304.0,,2.9,69558
"[We All Fall Down] (By: Robert Cormier) [Published: September, 1993]",https://www.amazon.com/All-Fall-Down-Robert-Cormier/dp/0440215560/ref=sr_1_1?keywords=We+All+Fall+Down+by+Robert+Cormier&qid=1697022209&sr=8-1,Robert Cormier,,,0.0,,4.3,65429
The Hammer Of Eden,https://www.amazon.com/Hammer-of-Eden/dp/1509864326/ref=sr_1_1?keywords=The+Hammer+of+Eden+by+Ken+Follett&qid=1696960980&sr=8-1,Ken Follett,Pan; New Edit/Cover edition,"May 30, 2019",576.0,18,5.0,99069
A Year In Provence,https://www.amazon.com/Year-Provence-Peter-Mayle/dp/0679731148/ref=sr_1_1?keywords=A+Year+in+Provence+by+Peter+Mayle&qid=1697049864&sr=8-1,Peter Mayle,Vintage,"June 4, 1991",224.0,,1.5,30347
Fiela Se Kind (Afrikaans Edition),https://www.amazon.com/Fiela-kind-Afrikaans-Dalene-Matthee/dp/0624088405/ref=sr_1_1?keywords=Fiela+Se+Kind+by+Dalene+Matthee&qid=1697053953&sr=8-1,Dalene Matthee,Tafelberg,"January 1, 1985",434.0,,3.4,28745
The Book Of Disquiet (Penguin Classics),https://www.amazon.com/Book-Disquiet-Penguin-Classics/dp/0141183047/ref=sr_1_1?crid=3H5WH7P64JL1D&keywords=The+Book+of+Disquiet+Fernando+Pessoa&qid=1666764207&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=the+book+of+disquiet+fernando+pess%2Caps%2C554&sr=8-1,Fernando Pessoa,Penguin Classics; New Ed edition,"December 31, 2002",544.0,,1.3,31988
Honolulu: A Novel,https://www.amazon.com/Honolulu-Novel-Alan-Brennert/dp/0312606346/ref=sr_1_1?keywords=Honolulu+by+Alan+Brennert&qid=1697045492&sr=8-1,Alan Brennert,St. Martin's Griffin; First Edition,"February 2, 2010",464.0,,3.6,31093
Beginners: The Original Version Of What We Talk About When We Talk About Love (Vintage Contemporaries),https://www.amazon.com/Beginners-Vintage-Contemporaries-Raymond-Carver-ebook/dp/B00U4UXRZQ/ref=sr_1_1?crid=FR4IB78OD69X&keywords=So+Much+Water+So+Close+to+Home+Raymond+Carver&qid=1666809271&qu=eyJxc2MiOiIwLjU0IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=so+much+water+so+close+to+home+ray%2Caps%2C630&sr=8-1,Raymond Carver,Vintage,"September 15, 2015",240.0,,2.7,77857
Picture Me Gone,https://www.amazon.com/Picture-Me-Gone-Meg-Rosoff/dp/0147512263/ref=sr_1_1?keywords=Picture+Me+Gone+by+Meg+Rosoff&qid=1697000793&sr=8-1,Meg Rosoff,Penguin Books; Reprint edition,"October 21, 2014",256.0,12,1.0,42171
Methland: The Death And Life Of An American Small Town,https://www.amazon.com/Methland-Death-Life-American-Small/dp/1608192075/ref=sr_1_1?keywords=Methland+by+Nick+Reding&qid=1696960575&sr=8-1,Nick Reding,Bloomsbury USA; Reprint edition,"June 3, 2010",288.0,,4.9,77012
"The Testing (The Testing, 1)",https://www.amazon.com/Testing-Joelle-Charbonneau/dp/0544336232/ref=sr_1_1?keywords=The+Testing+by+Joelle+Charbonneau&qid=1696973078&sr=8-1,Joelle Charbonneau,Clarion Books; Reprint edition,"January 6, 2015",352.0,12,4.5,95763
Who Has Seen The Wind: Penguin Modern Classics Edition,https://www.amazon.com/Who-Has-Seen-Wind-Classics/dp/0771007310/ref=sr_1_1?keywords=Who+Has+Seen+the+Wind+by+W.+O.+Mitchell&qid=1697051731&sr=8-1,W.O. Mitchell,McClelland & Stewart; Illustrated edition,"Illustrated, June 25, 2019",400.0,,4.4,95650
"The Ideal Team Player: How To Recognize And Cultivate The Three Essential Virtues [Jan 01, 2016] Lencioni, Patrick M.",https://www.amazon.com/Ideal-Team-Player-Recognize-Cultivate/dp/8126563877/ref=sr_1_4?keywords=The+Ideal+Team+Player+by+Patrick+M.+Lencioni&qid=1696978444&sr=8-4,Patrick M Lencioni,Wiley,"January 1, 2016",,,3.4,62892
Monstrous Regiment (For The Stage),https://www.amazon.com/Monstrous-Regiment-Discworld-Terry-Pratchett/dp/006230741X/ref=sr_1_1?keywords=Monstrous+Regiment+by+Terry+Pratchett&qid=1696977089&sr=8-1,Stephen Briggs,Methuen Drama; Revised edition,"April 8, 2008",128.0,,2.2,72048
Birthmarked,https://www.amazon.com/Birthmarked-Caragh-M-OBrien/dp/0312674724/ref=sr_1_1?keywords=Birthmarked+by+Caragh+M.+O%27Brien&qid=1696986434&sr=8-1,Caragh M. O'Brien,Square Fish; Illustrated edition,"January 1, 2011",384.0,12,4.3,68832
Good People,https://www.amazon.com/Good-People-Thriller-Marcus-Sakey-ebook/dp/B001D6FIPW/ref=sr_1_1?crid=34GZYKL2C72WC&keywords=Good+People_Sakey&qid=1682885838&s=instant-video&sprefix=good+people_sakey%2Cinstant-video%2C391&sr=1-1,Marcus Sakey,Corgi Books,"January 1, 2013",352.0,,4.4,49370
Boy Kings Of Texas: A Memoir,https://www.amazon.com/Boy-Kings-Texas-Domingo-Martinez/dp/0762779195/ref=sr_1_1?keywords=Boy+Kings+of+Texas+by+Domingo+Martinez&qid=1697046281&sr=8-1,Domingo Martinez,Lyons Press; 60507th edition,"July 3, 2012",456.0,,4.3,40711
The House Of Silk: A Sherlock Holmes Novel,https://www.amazon.com/House-Silk-Sherlock-Holmes-Novel/dp/0316197017/ref=sr_1_1?keywords=The+House+of+Silk+by+Anthony+Horowitz&qid=1696986025&sr=8-1,Anthony Horowitz,Mulholland Books; Reprint edition,"October 2, 2012",296.0,,1.3,18962
On Golden Pond. (Acting Edition For Theater Productions),https://www.amazon.com/Golden-Pond-Ernest-Thompson/dp/0451134540/ref=sr_1_1?keywords=On+Golden+Pond+by+Ernest+Thompson&qid=1697051983&sr=8-1,Ernest Thompson,"Dramatists Play Service, Inc.","January 1, 1998",72.0,,2.1,88636
Wolf Hollow,https://www.amazon.com/Wolf-Hollow-Lauren-Wolk/dp/1101994843/ref=sr_1_1?keywords=Wolf+Hollow+by+Lauren+Wolk&qid=1696984914&sr=8-1,Lauren Wolk,Puffin Books; Reprint edition,"April 3, 2018",320.0,9,3.0,69966
When Women Were Birds: Fifty-Four Variations On Voice,https://www.amazon.com/When-Women-Were-Birds-Fifty-four/dp/1250024110/ref=sr_1_1?keywords=When+Women+Were+Birds+by+Terry+Tempest+Williams&qid=1697002396&sr=8-1,Terry Tempest Williams,Picador; Reprint edition,"February 26, 2013",256.0,,2.5,27153
Calculating God: A Novel,https://www.amazon.com/Calculating-God-Robert-J-Sawyer/dp/0765322897/ref=sr_1_1?keywords=Calculating+God+by+Robert+J.+Sawyer&qid=1697018509&sr=8-1,Robert J. Sawyer,Tor Books; First Edition,"March 3, 2009",336.0,,3.3,72223
The Thousand Autumns Of Jacob De Zoet: A Novel,https://www.amazon.com/Thousand-Autumns-Jacob-Zoet-Novel/dp/0812976363/ref=sr_1_1?keywords=The+Thousand+Autumns+of+Jacob+de+Zoet+by+David+Mitchell&qid=1696962115&sr=8-1,David Mitchell,Random House Trade Paperbacks; Reprint edition,"March 8, 2011",492.0,,3.2,70128
"Poison Study (Study, Book 1)",https://www.amazon.com/Poison-Study-Book-1/dp/0778324338/ref=sr_1_5?keywords=Poison+Study+by+Maria+V.+Snyder&qid=1697021195&sr=8-5,Maria V. Snyder,MIRA,"February 27, 2007",416.0,,3.1,3568
I Will Marry When I Want (African Writers Series),https://www.amazon.com/Will-Marry-When-African-Writers/dp/0435902466/ref=sr_1_1?crid=18IMDJP9Z3U9Q&keywords=I+Will+Marry+When+I+Want_Thiong%27o&qid=1681899697&s=instant-video&sprefix=i+will+marry+when+i+want_thiong%27o%2Cinstant-video%2C561&sr=1-1,Ngugi Wa Thiong'O,Heinemann; 1st edition,"January 1, 1982",128.0,,1.7,63966
The Strange And Beautiful Sorrows Of Ava Lavender,https://www.amazon.com/Strange-Beautiful-Sorrows-Ava-Lavender/dp/0763680273/ref=sr_1_1?keywords=The+Strange+and+Beautiful+Sorrows+of+Ava+Lavender+by+Leslye+Walton&qid=1697019287&sr=8-1,Leslye Walton,Candlewick; Reprint edition,"September 22, 2015",320.0,14,1.8,73534
The Forgotten Man,https://www.amazon.com/Forgotten-Man-Robert-Crais/dp/1409135616/ref=sr_1_1?keywords=The+Forgotten+Man+by+Robert+Crais&qid=1697471624&sr=8-1,Robert Crais,Orion,"January 1, 2011",416.0,,4.8,25741
As Close To Us As Breathing: A Novel,https://www.amazon.com/As-Close-Us-Breathing-Novel/dp/0316384143/ref=sr_1_1?keywords=As+Close+to+Us+As+Breathing+by+Elizabeth+Poliner&qid=1697044980&sr=8-1,Elizabeth Poliner,Lee Boudreaux / Back Bay Books; Reprint edition,"November 1, 2016",368.0,,1.9,98320
The Power,https://www.amazon.com/Power-Naomi-Alderman/dp/0316547603/ref=sr_1_1?keywords=The+Power+by+Naomi+Alderman&qid=1696962442&sr=8-1,Naomi Alderman,Back Bay Books; Illustrated edition,"Illustrated, January 8, 2019",400.0,,2.6,46595
"Girl Waits With Gun (A Kopp Sisters Novel, 1)",https://www.amazon.com/Girl-Waits-Kopp-Sisters-Novel/dp/0544800834/ref=sr_1_1?keywords=Girl+Waits+with+Gun+by+Amy+Stewart&qid=1696973503&sr=8-1,Amy Stewart,Mariner Books; Reprint edition,"May 3, 2016",448.0,,3.3,71334
Zero K: A Novel,https://www.amazon.com/Zero-K-Novel-Don-DeLillo/dp/1501138073/ref=sr_1_1?keywords=Zero+K+by+Don+DeLillo&qid=1697025039&sr=8-1,Don Delillo,Scribner; Reprint edition,"May 16, 2017",288.0,,1.6,57927
Away From Her,https://www.amazon.com/Away-Her-Alice-Munro/dp/0307386694/ref=sr_1_4?crid=1W8NVBL2AXBGN&keywords=The+Bear+Came+Over+the+Mountain+Alice+Munro&qid=1666762848&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=the+bear+came+over+the+mountain+a%2Caps%2C605&sr=8-4,Alice Munro,Vintage; Media tie-in edition,"Deckle Edge, April 17, 2007",76.0,,1.3,72508
When Smoke Ran Like Water: Tales Of Environmental Deception And The Battle Against Pollution,https://www.amazon.com/When-Smoke-Like-Water-Environmental/dp/0465015220/ref=sr_1_1?keywords=When+Smoke+Ran+Like+Water+by+Devra+Davis&qid=1697470874&sr=8-1,Devra Davis,Basic Books; Reprint edition,"December 25, 2003",353.0,,3.6,23764
Deirdre Of The Sorrows,https://www.amazon.com/Deirdre-Sorrows-J-M-Synge/dp/1530621658/ref=sr_1_1?keywords=Deirdre+of+the+Sorrows+by+J.+M.+Synge&qid=1697065402&sr=8-1,J M Synge,CreateSpace Independent Publishing Platform; First Edition,"March 18, 2016",40.0,,4.2,41631
The Zodiac Legacy: The Dragon'S Return,https://www.amazon.com/Zodiac-Legacy-Dragons-Return/dp/1484752554/ref=sr_1_6?keywords=The+Zodiac+Legacy+Convergence+by+Stan+Lee&qid=1697028931&sr=8-6,"Stan Lee, Stuart Moore",Disney Press; Reprint edition,"January 24, 2017",448.0,8,1.6,65101
Vanka,https://www.amazon.com/Vanka-Chekhov/dp/5433502155/ref=sr_1_9?keywords=Vanka+by+Anton+Chekhov&qid=1697060312&sr=8-9,Anton Chekhov,NIGMA,"January 1, 2015",16.0,,1.2,84245
The Cardturner,https://www.amazon.com/Cardturner-Louis-Sachar/dp/0385736630/ref=sr_1_1?keywords=The+Cardturner+by+Louis+Sachar&qid=1697037574&sr=8-1,Louis Sachar,Ember; Ember ed. edition,"Illustrated, October 11, 2011",352.0,12,3.1,24257
The Conversion Of The Jews (Short Stories Series),https://www.amazon.com/Conversion-Jews-Short-Stories/dp/0886825067/ref=sr_1_3?crid=3FCXZYPB1S8DC&keywords=The+Conversion+of+the+Jews_Roth&qid=1682325037&s=instant-video&sprefix=the+conversion+of+the+jews_roth%2Cinstant-video%2C485&sr=1-3,Philip Roth,Creative Co; Library Binding edition,"January 1, 1993",,10,4.3,1144
American Buffalo,https://www.amazon.com/American-Buffalo-David-Mamet/dp/0802150578/ref=sr_1_1?keywords=American+Buffalo+by+David+Mamet&qid=1697051020&sr=8-1,David Mamet,Grove Press; Subsequent edition,"January 11, 1994",106.0,,3.9,66384
