title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
Radio Free Dixie: Robert F. Williams And The Roots Of Black Power,https://www.amazon.com/Radio-Free-Dixie-Robert-Williams/dp/0807849235/ref=sr_1_2?keywords=Radio+Free+Dixie+by+Timothy+B.+Tyson&qid=1697057417&sr=8-2,Timothy B. Tyson,Univ of North Carolina Pr; 36297th edition,"February 5, 2001",416.0,,4.9,21041
The Darkest Part Of The Forest,https://www.amazon.com/Darkest-Part-Forest-Holly-Black/dp/0316536210/ref=sr_1_1?keywords=The+Darkest+Part+of+The+Forest&qid=1680834448&sr=8-1,Holly Black,"Little, Brown Books for Young Readers; New edition","October 15, 2019",368.0,14,1.5,47164
Going To Meet The Man: Stories,https://www.amazon.com/Going-Meet-Man-James-Baldwin/dp/0679761799/ref=sr_1_3?crid=TV41S7Y6IX3Y&keywords=The+Rockpile+James+Baldwin&qid=1666837577&qu=eyJxc2MiOiIxLjQyIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=the+rockpile+james+baldwin%2Caps%2C457&sr=8-3,James Baldwin,Vintage; Reissue edition,"April 25, 1995",256.0,,4.8,52214
The Auschwitz Escape: A Novel (A World War 2 Historical Fiction Military Thriller Inspired By True Events),https://www.amazon.com/Auschwitz-Escape-Joel-C-Rosenberg/dp/141433625X/ref=sr_1_1?keywords=The+Auschwitz+Escape+by+Joel+C.+Rosenberg&qid=1696982069&sr=8-1,Joel C. Rosenberg,Tyndale House Publishers; Standard Edition,"October 1, 2014",480.0,,2.5,70109
"Kobe Bryant, 2Nd Edition (Amazing Athletes)",https://www.amazon.com/Kobe-Bryant-2nd-Amazing-Athletes/dp/0761357521/ref=sr_1_1?keywords=Kobe+Bryant+by+Jeff+Savage&qid=1697020863&sr=8-1,Jeff Savage,Lerner Publishing Group; Revised edition,"Illustrated, August 1, 2010",32.0,7,2.1,32675
An Echo In The Bone: A Novel (Outlander),https://www.amazon.com/Echo-Bone-Novel-Outlander/dp/0440245680/ref=sr_1_1?keywords=An+Echo+in+the+Bone+by+Diana+Gabaldon&qid=1697021438&sr=8-1,Diana Gabaldon,Bantam; Reprint edition,"June 22, 2010",864.0,,1.8,83519
Coffee Will Make You Black: A Novel (Stevie Stevenson),https://www.amazon.com/Coffee-Will-Make-You-Black/dp/1562827960/ref=sr_1_1?keywords=Coffee+Will+Make+You+Black+by+April+Sinclair&qid=1696984577&sr=8-1,April Sinclair,Open Road Media; Reprint edition,"June 25, 2019",260.0,,1.6,48146
"Truthwitch (The Witchlands, 1)",https://www.amazon.com/Truthwitch-Witchlands-Novel-Susan-Dennard/dp/0765379295/ref=sr_1_1?keywords=Truthwitch+by+Susan+Dennard&qid=1697041710&sr=8-1,Susan Dennard,Tor Teen; Reprint edition,"January 10, 2017",432.0,13,4.1,2879
A Walk Across The Sun: A Novel. Corban Addison,https://www.amazon.com/walk-across-sun-novel-addison/dp/0857388215/ref=sr_1_2?keywords=A+Walk+Across+The+Sun+by+Corban+Addison&qid=1696981200&sr=8-2,Corban Addison,Quercus,"International Edition, April 1, 2014",528.0,,4.6,12935
The Lamp At Noon And Other Stories: Penguin Modern Classics Edition (New Canadian Library),https://www.amazon.com/Lamp-Noon-Other-Stories-Classics/dp/0735252890/ref=sr_1_1?crid=239ON2NGR44KO&keywords=The+Painted+Door+Sinclair+Ross&qid=1666849793&qu=eyJxc2MiOiIwLjY1IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=the+painted+door+sinc%2Caps%2C638&sr=8-1,Sinclair Ross,Emblem Editions; Reissue edition,"January 9, 2018",176.0,,1.3,84403
The Work Of Wolves,https://www.amazon.com/Work-Wolves-Kent-Meyers/dp/0156031426/ref=sr_1_1?keywords=The+Work+of+Wolves+by+Kent+Meyers&qid=1696963615&sr=8-1,Kent Meyers,Mariner Books; First Edition,"July 11, 2005",407.0,14,3.5,42785
Lady Midnight (1) (The Dark Artifices),https://www.amazon.com/Lady-Midnight-Artifices-Cassandra-Clare/dp/144246836X/ref=sr_1_1?keywords=Lady+Midnight+by+Cassandra+Clare&qid=1697005419&sr=8-1,Cassandra Clare,Margaret K. McElderry Books; Reprint edition,"October 3, 2017",720.0,14,3.3,37232
City On Fire,https://www.amazon.com/City-Fire-Garth-Risk-Hallberg/dp/0804172951/ref=sr_1_1?crid=2H6A3FX3SNE8C&keywords=City+on+Fire+Garth+Risk+Hallberg&qid=1684532332&s=books&sprefix=city+on+fire+garth+risk+hallberg%2Cstripbooks-intl-ship%2C305&sr=1-1,Garth Risk Hallberg,Vintage; Reprint edition,"July 26, 2016",944.0,,3.7,20677
The Mandarins (Norton Paperback Fiction),https://www.amazon.com/Mandarins-Norton-Paperback-Fiction/dp/0393318834/ref=sr_1_1?keywords=The+Mandarins+by+Simone+de+Beauvoir&qid=1697046166&sr=8-1,Simone De Beauvoir,W. W. Norton & Company,"July 17, 1999",608.0,,3.6,29669
The Way Forward Is With A Broken Heart,https://www.amazon.com/Way-Forward-Broken-Heart/dp/0345407954/ref=sr_1_1?keywords=The+Way+Forward+is+with+a+Broken+Heart+by+Alice+Walker&qid=1697004197&sr=8-1,Alice Walker,Ballantine Books; First Edition,"October 2, 2001",240.0,,4.8,82521
The Professor'S House (Vintage Classics),https://www.amazon.com/Professors-House-Vintage-Classics/dp/0679731806/ref=sr_1_1?keywords=The+Professor%27s+House+by+Willa+Cather&qid=1697043212&sr=8-1,Willa Cather,Vintage; Reissue edition,"October 31, 1990",258.0,,3.2,94763
From Sleep Unbound (Modern African Writing Series),https://www.amazon.com/Sleep-Unbound-Modern-African-Writing/dp/080400837X/ref=sr_1_1?crid=2HYGHF34YXPWV&keywords=From+Sleep+Unbound+Transl.+Sharon+Spencer%2CAndree+Chedid&qid=1666701360&sprefix=from+sleep+unbound+transl.+sharon+%2Caps%2C616&sr=8-1,Andre Chedid,Swallow Press; 1st edition,"September 30, 1983",158.0,,4.7,25003
Summer Light - Echo Burning - The Rich Part Of Life - On The Street Where I Live (Select Editions) (Volume 6),https://www.amazon.com/SUMMER-LIGHT-BURNING-STREET-EDITIONS/dp/B001258IEW/ref=sr_1_16?keywords=Echo+Burning+by+Lee+Child&qid=1697001834&sr=8-16,Luanne Rice,SELECT EDITIONS,"January 1, 2001",0.0,,2.1,12085
Festival Of Insignificance,https://www.amazon.com/Festival-Insignificance-Milan-Kundera-2016-04-07/dp/B01MQHB5AH/ref=sr_1_1?keywords=The+Festival+of+Insignificance+by+Milan+Kundera&qid=1696962928&sr=8-1,Milan Kundera,Harper Perennial; Reprint edition,"June 14, 2016",128.0,,4.4,21185
Sobrenatural - Unearthly (Em Portugues Do Brasil),https://www.amazon.com/Sobrenatural-Unearthly-Em-Portugues-Brasil/dp/8516060179/ref=sr_1_14?keywords=Unearthly+by+Cynthia+Hand&qid=1696976532&sr=8-14,Cynthia Hand,Moderna,"January 1, 2012",,,3.7,81304
Prayers For The Stolen,https://www.amazon.com/Prayers-Stolen-Jennifer-Clement/dp/080413880X/ref=sr_1_1?keywords=Prayers+for+the+Stolen+by+Jennifer+Clement&qid=1697035655&sr=8-1,Jennifer Clement,Random House Publishing Group,"November 4, 2014",240.0,,2.3,30014
"Scratch Beginnings: Me, $25, And The Search For The American Dream",https://www.amazon.com/Scratch-Beginnings-Search-American-Dream/dp/0061714275/ref=sr_1_1?keywords=Scratch+Beginnings+by+Adam+Shepard&qid=1696961481&sr=8-1,Adam W Shepard,Harper Perennial; Reprint edition,"February 9, 2010",221.0,,4.4,37899
King Of The Mild Frontier: An Ill-Advised Autobiography,https://www.amazon.com/King-Mild-Frontier-Ill-Advised-Autobiography/dp/0060502517/ref=sr_1_1?keywords=King+Of+The+Mild+Frontier+by+Chris+Crutcher&qid=1696978671&sr=8-1,Chris Crutcher,Greenwillow Books; Illustrated edition,"Illustrated, October 5, 2004",260.0,14,1.8,27091
The Astonishing Color Of After,https://www.amazon.com/Astonishing-Color-After-Emily-X-R/dp/0316464015/ref=sr_1_1?keywords=The+Astonishing+Color+of+After+by+Emily+X.+R.+Pan&qid=1697023279&sr=8-1,Emily X.R. Pan,"Little, Brown Books for Young Readers","March 19, 2019",480.0,12,3.4,4819
The Devil'S Arithmetic (Puffin Modern Classics),https://www.amazon.com/Devils-Arithmetic-Puffin-Modern-Classics/dp/0142401099/ref=sr_1_1?keywords=The+Devil%27s+Arithmetic&qid=1675417634&s=books&sr=1-1,Jane Yolen,Penguin Young Readers Group; 15630th edition,"April 12, 2004",176.0,11,4.1,82284
"Luther: Der Mann, Der Gott Neu Entdeckte",https://www.amazon.com/Luther-Mann-Gott-neu-entdeckte/dp/3775158251/ref=sr_1_3?keywords=Martin+Luther%3A+The+Man+Who+Rediscovered+God+and+Changed+the+World+by+Eric+Metaxas&qid=1697020941&sr=8-3,Eric Metaxas,SCM Hänssler,"September 2, 2019",0.0,,1.9,42981
"Forgive Me, Leonard Peacock",https://www.amazon.com/Forgive-Leonard-Peacock-Matthew-Quick/dp/031622135X/ref=sr_1_1?keywords=Forgive+Me%2C+Leonard+Peacock+by+Matthew+Quick&qid=1696988666&sr=8-1,Matthew Quick,"Little, Brown Books for Young Readers; Reprint edition","July 1, 2014",304.0,15,2.1,98720
My Own Country: A Doctor'S Story,https://www.amazon.com/My-Own-Country-Doctors-Story/dp/0679752927/ref=sr_1_1?keywords=My+Own+Country+by+Abraham+Verghese&qid=1697050728&sr=8-1,Abraham Verghese,Vintage,"April 25, 1995",432.0,,4.2,40465
Little Heathens: Hard Times And High Spirits On An Iowa Farm During The Great Depression,https://www.amazon.com/Little-Heathens-Spirits-During-Depression/dp/0553384244/ref=sr_1_1?keywords=Little+Heathens+by+Mildred+Armstrong+Kalish&qid=1697054681&sr=8-1,Mildred Armstrong Kalish,Bantam; NO-VALUE edition,"April 29, 2008",292.0,,3.7,84739
"City Of Lost Souls (Mortal Instruments, The)",https://www.amazon.com/City-Lost-Souls-Mortal-Instruments/dp/1481456008/ref=sr_1_1?keywords=City+of+Lost+Souls&qid=1678453393&s=books&sr=1-1,Cassandra Clare,Margaret K. McElderry Books; Reissue edition,"September 1, 2015",592.0,14,1.1,19951
All Who Go Do Not Return: A Memoir,https://www.amazon.com/All-Who-Go-Not-Return/dp/1555977057/ref=sr_1_1?keywords=All+Who+Go+Do+Not+Return+by+Shulem+Deen&qid=1697030579&sr=8-1,Shulem Deen,Graywolf Press,"March 24, 2015",288.0,,4.8,18755
Startide Rising (The Uplift Saga),https://www.amazon.com/Startide-Rising-Uplift-Saga-Book/dp/055327418X/ref=sr_1_1?keywords=Startide+Rising+by+David+Brin&qid=1697030007&sr=8-1,David Brin,Open Road Media Sci-Fi & Fantasy,"May 25, 2021",332.0,,5.0,8203
"Visual Intelligence: Sharpen Your Perception, Change Your Life",https://www.amazon.com/Visual-Intelligence-Sharpen-Perception-Change/dp/0544947126/ref=sr_1_1?keywords=Visual+Intelligence+by+Amy+E.+Herman&qid=1697040995&sr=8-1,Amy E. Herman,HarperOne; Reprint edition,"Illustrated, May 9, 2017",336.0,,4.6,39968
The Shell Collector: Stories,https://www.amazon.com/Shell-Collector-Stories-Anthony-Doerr/dp/1439190054/ref=sr_1_1?keywords=The+Shell+Collector+by+Anthony+Doerr&qid=1697047218&sr=8-1,Anthony Doerr,Scribner; Standard Edition,"January 4, 2011",256.0,,4.5,65656
Young Goodman Brown,https://www.amazon.com/Young-Goodman-Brown-Nathaniel-Hawthorne/dp/B084QLMXPK/ref=sr_1_3?keywords=Young+Goodman+Brown+by+Nathaniel+Hawthorne&qid=1697003268&sr=8-3,Nathaniel Hawthorne,Independently published,"February 16, 2020",26.0,,1.4,20907
Angela Davis: An Autobiography,https://www.amazon.com/Angela-Davis-Autobiography-Y/dp/0717806677/ref=sr_1_5?keywords=Angela+Davis+by+Angela+Y.+Davis&qid=1697058297&sr=8-5,Angela Y. Davis,International Publishers Co; Later Printing edition,"November 4, 2013",416.0,,1.6,29409
Garden Spells: A Novel (Waverly Family),https://www.amazon.com/Garden-Spells-Novel-Waverly-Family/dp/055338483X/ref=sr_1_1?keywords=Garden+Spells+by+Sarah+Addison+Allen&qid=1697054310&sr=8-1,Sarah Addison Allen,Bantam Discovery; Reprint edition,"April 29, 2008",320.0,,4.1,59808
The Last Kingdom (The Saxon Chronicles Series #1),https://www.amazon.com/Last-Kingdom-Saxon-Chronicles/dp/0060887184/ref=sr_1_1?keywords=The+Last+Kingdom+by+Bernard+Cornwell&qid=1696989324&sr=8-1,Bernard Cornwell,HarperCollins; Repack edition,"January 3, 2006",368.0,14,3.9,72757
Finding Winnie (2015) (Korea Edition),https://www.amazon.com/Finding-Winnie-Story-Worlds-Famous/dp/0316324906/ref=sr_1_1?keywords=Finding+Winnie+by+Lindsay+Mattick&qid=1697032049&sr=8-1,Icewil,,,0.0,4,2.9,14499
The Beggar Maid: Stories Of Flo And Rose,https://www.amazon.com/Beggar-Maid-Stories-Flo-Rose/dp/0679732713/ref=sr_1_1?keywords=The+Beggar+Maid+by+Alice+Munro&qid=1696989945&sr=8-1,Alice Munro,Vintage; Reissue edition,"May 7, 1991",210.0,,2.7,95420
Iboy,https://www.amazon.com/iBoy-Kevin-Brooks-ebook/dp/B005HE2O30/ref=sr_1_1?keywords=iBoy&qid=1675915100&sr=8-1,K. Brooks,Penguin Books,"January 1, 2010",304.0,,3.6,49996
Symptoms Of Being Human,https://www.amazon.com/Symptoms-Being-Human-Jeff-Garvin/dp/006238287X/ref=sr_1_1?keywords=Symptoms+of+Being+Human+by+Jeff+Garvin&qid=1697057622&sr=8-1,Jeff Garvin,Balzer + Bray; Reprint edition,"November 14, 2017",368.0,14,2.2,34072
From Bauhaus To Our House,https://www.amazon.com/Bauhaus-Our-House-Tom-Wolfe/dp/0312429142/ref=sr_1_1?keywords=From+Bauhaus+to+Our+House+by+Tom+Wolfe&qid=1697012632&sr=8-1,Tom Wolfe,Picador; First Edition,"Illustrated, November 24, 2009",126.0,,4.6,88713
Lie Down With Lions,https://www.amazon.com/Lie-Down-Lions-Signet-Follett/dp/0451163508/ref=sr_1_1?keywords=Lie+Down+with+Lions+by+Ken+Follett&qid=1697472127&sr=8-1,Ken Follett,Penguin Books; Reprint edition,"December 2, 2003",320.0,,4.3,7621
Gargoyle,https://www.amazon.com/Gargoyle-Andrew-Davidson/dp/3833306688/ref=sr_1_3?keywords=The+Gargoyle+by+Andrew+Davidson&qid=1697022363&sr=8-3,Andrew Davidson,Berliner Taschenbuch Verl,"August 21, 2010",,,3.6,66156
Icefall,https://www.amazon.com/Icefall-Matthew-J-Kirby/dp/0545274257/ref=sr_1_1?crid=3PWNYLK4YNLQR&keywords=icefall+kirby&qid=1682224790&s=instant-video&sprefix=icefall_kirby%2Cinstant-video%2C284&sr=1-1,Matthew J. Kirby,Scholastic Paperbacks; Reissue edition,"February 1, 2013",336.0,9,5.0,44225
The Bermuda Triangle,https://www.amazon.com/Bermuda-Triangle-Charles-Berlitz/dp/0380004658/ref=sr_1_1?keywords=The+Bermuda+Triangle+by+Charles+Berlitz&qid=1697029930&sr=8-1,Charles Berlitz,Avon Books; Reissue edition,"January 1, 1984",252.0,,1.2,43681
The Courage Of Sarah Noble,https://www.amazon.com/Courage-Sarah-Noble-Alice-Dalgliesh/dp/0689715404/ref=sr_1_1?keywords=The+Courage+of+Sarah+Noble+by+Alice+Dalgliesh&qid=1697011171&sr=8-1,Alice Dalgliesh,Aladdin; Reissue edition,"October 30, 1991",64.0,6,4.1,78242
Interpreter Of Maladies,https://www.amazon.com/Interpreter-Maladies-Jhumpa-Lahiri/dp/0358213266/ref=sr_1_1?keywords=Interpreter+of+Maladies+by+Jhumpa+Lahiri&qid=1696984183&sr=8-1,Jhumpa Lahiri,Mariner; Reprint edition,"October 22, 2019",208.0,,4.3,760
No Stone Unturned: The True Story Of The World'S Premier Forensic Investigators,https://www.amazon.com/No-Stone-Unturned-Forensic-Investigators/dp/1948239523/ref=sr_1_1?keywords=No+Stone+Unturned+by+Steve+Jackson&qid=1697054216&sr=8-1,Steve Jackson,WildBlue Press,"November 20, 2019",480.0,,3.5,96027
"Little House On The Prairie (Little House, No 3)",https://www.amazon.com/Little-House-Prairie-Ingalls-Wilder/dp/B000NPRA3C/ref=sr_1_1?keywords=Little+House+on+the+Prairie+by+Laura+Ingalls+Wilder&qid=1696973010&sr=8-1,Laura Ingalls Wilder,HarperCollins,"April 8, 2008",352.0,5,1.9,81576
Elective Affinities: A Novel (Oxford World'S Classics),https://www.amazon.com/Elective-Affinities-Oxford-Worlds-Classics/dp/0199555362/ref=sr_1_1?keywords=Elective+Affinities+by+Johann+Wolfgang+von+Goethe&qid=1697012340&sr=8-1,Johann Wolfgang Von Goethe,Oxford University Press; 1st edition,"December 15, 2008",272.0,,1.7,10990
Some Of Us Had Been Threatening Our Friend Colby,https://www.amazon.com/Some-Been-Threatening-Friend-Colby/dp/0141195770/ref=sr_1_1?keywords=Some+of+Us+Had+Been+Threatening+Our+Friend+Colby+by+Donald+Barthelme&qid=1697004138&sr=8-1,Donald Barthelme,"Penguin books, limited","January 1, 2011",96.0,,1.8,45708
The Light In The Ruins (Vintage Contemporaries),https://www.amazon.com/Light-Ruins-Vintage-Contemporaries/dp/0307743926/ref=sr_1_1?keywords=The+Light+In+The+Ruins+by+Chris+Bohjalian&qid=1696979862&sr=8-1,Chris Bohjalian,Vintage; Reprint edition,"April 22, 2014",309.0,,1.0,48499
"Eldest (Inheritance Cycle, Book 2) (The Inheritance Cycle)",https://www.amazon.com/Eldest-Inheritance-Cycle-Book/dp/0375840400/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1678857828&sr=1-1,Christopher Paolini,Knopf Books for Young Readers; Reprint edition,"March 13, 2007",720.0,9,3.8,54489
Heaven Eyes,https://www.amazon.com/Heaven-Eyes/dp/0573132305/ref=sr_1_1?keywords=Heaven+Eyes+by+David+Almond&qid=1696964330&sr=8-1,David Almond,Samuel French Ltd,"June 17, 2020",64.0,10,2.4,18275
Candor,https://www.amazon.com/Candor-Pam-Bachorz/dp/1606840126/ref=sr_1_1?keywords=Candor+by+Pam+Bachorz&qid=1697030967&sr=8-1,Pam Bachorz,EgmontUSA; Reprint edition,"December 14, 2010",272.0,12,3.3,96200
"Breaking The Rules (Pushing The Limits, Book 6) (Pushing The Limits)",https://www.amazon.com/Breaking-Rules-Coming-Romance-Pushing-ebook/dp/B074ZBPLCQ/ref=sr_1_2?crid=6GULBFOK6330&keywords=Pushing+The+Limits_McGarry&qid=1682641740&s=instant-video&sprefix=pushing+the+limits_mcgarry%2Cinstant-video%2C514&sr=1-2,Katie Mcgarry,Mira Ink,"January 1, 2015",464.0,,2.0,44956
"Nevermore: The Final Maximum Ride Adventure (Maximum Ride, 8)",https://www.amazon.com/Nevermore-Maximum-Novel-James-Patterson/dp/0316101745/ref=sr_1_1?keywords=Nevermore+by+James+Patterson&qid=1696974280&sr=8-1,James Patterson,jimmy patterson; Reprint edition,"February 25, 2014",368.0,10,2.5,19541
The Art Forger: A Novel,https://www.amazon.com/Art-Forger-Novel-B-Shapiro/dp/1616203161/ref=sr_1_1?keywords=The+Art+Forger+by+B.+A.+Shapiro&qid=1697063312&sr=8-1,B. A. Shapiro,Algonquin Books; Later Printing edition,"May 21, 2013",384.0,,2.1,27793
"La Regenta, I (Letras Hispanicas / Hispanic Writings) (Spanish Edition)",https://www.amazon.com/COLECCION-HISPANICAS-Hispanicas-Hispanic-Writings/dp/8437604540/ref=sr_1_14?keywords=La+Regenta+by+Leopoldo+Alas&qid=1697035919&sr=8-14,Leopoldo Alas «Clarín»,Ediciones Cátedra; edición,"September 15, 2004",776.0,,2.4,14027
Abigail Adams: A Life,https://www.amazon.com/Abigail-Adams-Life-Woody-Holton/dp/1416546812/ref=sr_1_1?keywords=Abigail+Adams+by+Woody+Holton&qid=1696990768&sr=8-1,Woody Holton,Atria; 1st edition,"Illustrated, June 1, 2010",512.0,,2.3,16362
The Art Of Choosing,https://www.amazon.com/Art-Choosing-Sheena-Iyengar/dp/0446504114/ref=sr_1_1?keywords=The+Art+of+Choosing+by+Sheena+Iyengar&qid=1696986885&sr=8-1,Sheena Iyengar,Twelve; Reprint edition,"Illustrated, March 9, 2011",368.0,,1.2,15303
Fates Worse Than Death: An Autobiographical Collage,https://www.amazon.com/Fates-Worse-Than-Death-Autobiographical/dp/0425134067/ref=sr_1_1?keywords=Fates+Worse+Than+Death+by+Kurt+Vonnegut+Jr.&qid=1697033689&sr=8-1,Kurt Vonnegut,Berkley; Reprint edition,"September 1, 1992",240.0,,3.8,58045
Refund: Stories,https://www.amazon.com/Refund-Stories-Karen-Bender/dp/1619026236/ref=sr_1_1?keywords=Refund+by+Karen+E.+Bender&qid=1697004699&sr=8-1,Karen E. Bender,Counterpoint; Reprint edition,"November 10, 2015",256.0,,2.5,92545
The King Of Elfland'S Daughter,https://www.amazon.com/King-Elflands-Daughter-Lord-Dunsany-ebook/dp/B085NMJFV2/ref=sr_1_1?crid=ZUDCNMD0V6GG&keywords=The+King+of+Elfland%27s+Daughter_Dunsany&qid=1681853190&s=instant-video&sprefix=the+king+of+elfland%27s+daughter_du%2Cinstant-video%2C604&sr=1-1,Lord Dunsany,Independently published,"October 3, 2021",118.0,,3.6,68652
The Girl Who Loved Tom Gordon: A Novel,https://www.amazon.com/Girl-Who-Loved-Tom-Gordon/dp/1501157515/ref=sr_1_1?keywords=The+Girl+Who+Loved+Tom+Gordon+by+Stephen+King&qid=1697014583&sr=8-1,Stephen King,Gallery Books; Reprint edition,"May 15, 2018",272.0,,2.1,18421
The Probability Of Miracles,https://www.amazon.com/Probability-Miracles-Wendy-Wunder/dp/1595143688/ref=sr_1_1?keywords=The+Probability+Of+Miracles+by+Wendy+Wunder&qid=1696976709&sr=8-1,Wendy Wunder,Razorbill; Reprint edition,"July 5, 2012",336.0,14,2.6,33439
The Mosquito Coast,https://www.amazon.com/Mosquito-Coast-Paul-Theroux/dp/0618658963/ref=sr_1_1?keywords=The+Mosquito+Coast+by+Paul+Theroux&qid=1697041974&sr=8-1,Paul Theroux,Mariner Books Classics; Reprint edition,"June 1, 2006",384.0,14,2.9,28422
The Silver Kiss,https://www.amazon.com/Silver-Kiss-Annette-Curtis-Klause/dp/0440213460/ref=sr_1_1?keywords=The+Silver+Kiss+by+Annette+Curtis+Klause&qid=1696964439&sr=8-1,Annette Curtis Klause,Delacorte Press,"August 14, 2007",224.0,12,4.3,2885
In The Company Of The Courtesan: A Novel,https://www.amazon.com/Company-Courtesan-Novel-Sarah-Dunant-ebook/dp/B000GCFCJ6/ref=sr_1_1?crid=13GK8HYKBBQ34&keywords=In+the+Company+of+the+Courtesan_Dunant&qid=1682118227&s=instant-video&sprefix=in+the+company+of+the+courtesan_%2Cinstant-video%2C622&sr=1-1,Sarah Dunant,Random House Trade Paperbacks; Reprint edition,"February 6, 2007",385.0,,2.8,87147
The Almost Moon,https://www.amazon.com/Almost-Moon-Alice-Sebold/dp/0316067369/ref=sr_1_1?keywords=The+Almost+Moon+by+Alice+Sebold&qid=1697063113&sr=8-1,Alice Sebold,Back Bay Books; Reprint edition,"September 8, 2008",291.0,,3.8,68925
"Little Town On The Prairie (Little House) (Little House, 7)",https://www.amazon.com/Little-Town-Prairie-House/dp/0064400077/ref=sr_1_1?keywords=Little+Town+on+the+Prairie+by+Laura+Ingalls+Wilder&qid=1697032121&sr=8-1,Laura Ingalls Wilder,HarperCollins,"April 8, 2008",320.0,7,1.1,65196
Last Man Standing,https://www.amazon.com/Last-Man-Standing-David-Baldacci/dp/0446611778/ref=sr_1_1?keywords=Last+Man+Standing+by+David+Baldacci&qid=1696978747&sr=8-1,David Baldacci,Grand Central Publishing; Reissue edition,"August 1, 2017",608.0,,1.1,50769
The Organic Machine: The Remaking Of The Columbia River (Hill And Wang Critical Issues),https://www.amazon.com/Organic-Machine-Remaking-Columbia-Critical/dp/0809015838/ref=sr_1_1?keywords=The+Organic+Machine+by+Richard+White&qid=1696988182&sr=8-1,Richard White,Hill and Wang; First Thus Used edition,"January 31, 1996",144.0,,4.9,56566
Bull Run,https://www.amazon.com/Bull-Run-Paul-Fleischman/dp/0064405885/ref=sr_1_1?keywords=Bull+Run+by+Paul+Fleischman&qid=1697038347&sr=8-1,Paul Fleischman,HarperCollins,"March 31, 1995",128.0,8,1.6,85522
"Ebony And Ivy: Race, Slavery, And The Troubled History Of America'S Universities",https://www.amazon.com/Ebony-Ivy-Troubled-Americas-Universities/dp/1608194027/ref=sr_1_1?keywords=Ebony+and+Ivy+by+Craig+Steven+Wilder&qid=1697045670&sr=8-1,Craig Steven Wilder,Bloomsbury Publishing; Reprint edition,"Illustrated, September 2, 2014",432.0,,3.6,33809
Dream House: A Novel,https://www.amazon.com/Dream-House-Novel-Valerie-2010-02-03/dp/B01FGMWS1A/ref=sr_1_1?keywords=Dream+House+by+Valerie+Laken&qid=1697002296&sr=8-1,Valerie Laken,Harper Perennial; Reprint edition,"February 1, 2010",336.0,,4.2,56711
Divided In Death. Nora Roberts Writing As J.D. Robb,https://www.amazon.com/Divided-Death-Nora-Roberts-Writing/dp/0749957387/ref=sr_1_1?keywords=Divided+in+Death+by+J.+D.+Robb+%28Nora+Roberts%29&qid=1697472582&sr=8-1,J.D. Robb,Piatkus Books,"International Edition, April 12, 2012",480.0,,2.3,41187
The Wonders Of The Invisible World (Vintage Contemporaries),https://www.amazon.com/Wonders-Invisible-World-Vintage-Contemporaries/dp/0679756442/ref=sr_1_1?keywords=The+Wonders+of+the+Invisible+World+by+David+Gates&qid=1697002117&sr=8-1,David Gates,"Vintage; 1st Vintage Contemporaries Ed, Apr 2000 edition","April 4, 2000",272.0,,2.2,29763
The Story Of B (Ishmael Series),https://www.amazon.com/Story-B-Ishmael-Daniel-Quinn/dp/0553379011/ref=sr_1_1?keywords=The+Story+of+B+by+Daniel+Quinn&qid=1697049002&sr=8-1,Daniel Quinn,Bantam,"December 1, 1997",352.0,,1.6,904
The Strange And Beautiful Sorrows Of Ava Lavender,https://www.amazon.com/Strange-Beautiful-Sorrows-Ava-Lavender/dp/0763680273/ref=sr_1_1?keywords=The+Strange+and+Beautiful+Sorrows+of+Ava+Lavender+by+Leslye+Walton&qid=1697019287&sr=8-1,Leslye Walton,Candlewick; Reprint edition,"September 22, 2015",320.0,14,3.6,80248
The Amazing Maurice And His Educated Rodents,https://www.amazon.com/Amazing-Maurice-his-Educated-Rodents/dp/0552578924/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1678677329&sr=1-1,Terry Pratchett,Corgi Childrens,"September 29, 2022",304.0,,3.3,64246
"One Thousand White Women: The Journals Of May Dodd (One Thousand White Women Series, 1)",https://www.amazon.com/One-Thousand-White-Women-Journals/dp/0312199430/ref=sr_1_1?keywords=One+Thousand+White+Women+by+Jim+Fergus&qid=1697033526&sr=8-1,Jim Fergus,St. Martin's Griffin; First Edition,"February 15, 1999",496.0,,4.9,35790
"The Diamond Age: Or, A Young Lady'S Illustrated Primer (Bantam Spectra Book)",https://www.amazon.com/Diamond-Age-Illustrated-Primer-Spectra/dp/0553380966/ref=sr_1_1?keywords=The+Diamond+Age+by+Neal+Stephenson&qid=1697018168&sr=8-1,Neal Stephenson,Spectra; Reprint edition,"May 2, 2000",499.0,,2.9,78764
The Mitten,https://www.amazon.com/Mitten-Jan-Brett/dp/075002867X/ref=sr_1_5?keywords=The+Mitten+by+Jan+Brett&qid=1697030740&sr=8-5,Jan Brett,Hodder Wayland Childrens,"January 1, 1999",32.0,,1.9,20907
