title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
On Black Sisters' Street By Chika Unigwe (2010-09-02),https://www.amazon.com/Black-Sisters-Street-Novel/dp/1400068339/ref=sr_1_1?keywords=On+Black+Sisters+Street+by+Chika+Unigwe&qid=1697026781&sr=8-1,Chika Unigwe,Vintage,"January 1, 1759",0.0,,2.1,56102
Black Duck,https://www.amazon.com/Black-Duck-Janet-Taylor-Lisle/dp/0142409022/ref=sr_1_1?keywords=Black+Duck+by+Janet+Taylor+Lisle&qid=1696985462&sr=8-1,Janet Taylor Lisle,Puffin Books; Reprint edition,"September 6, 2007",252.0,10,2.4,47778
The Transall Saga,https://www.amazon.com/Transall-Saga-Gary-Paulsen/dp/0375873236/ref=sr_1_1?keywords=The+Transall+Saga+by+Gary+Paulsen&qid=1697061731&sr=8-1,Gary Paulsen,Delacorte Press; Reprint edition,"March 8, 2011",256.0,12,4.5,9572
A Week On The Concord And Merrimack Rivers (Penguin Classics),https://www.amazon.com/Concord-Merrimack-Rivers-Penguin-Classics/dp/0140434429/ref=sr_1_2?keywords=A+Week+on+the+Concord+and+Merrimack+Rivers+by+Henry+David+Thoreau&qid=1697056423&sr=8-2,Henry David Thoreau,Penguin Classics; Reprint edition,"December 1, 1998",368.0,18,4.7,73177
The Problem With Forever (Harlequin Teen),https://www.amazon.com/Problem-Forever-Harlequin-Teen/dp/0373212240/ref=sr_1_1?crid=DEJM3ZOK370D&keywords=The+Problem+with+Forever&qid=1680287775&s=books&sprefix=the+problem+with+forever%2Cstripbooks-intl-ship%2C665&sr=1-1,Jennifer L. Armentrout,Harlequin Teen; First Time Trade edition,"June 27, 2017",448.0,14,3.0,80523
The Real Life Of Sebastian Knight (New Directions Paperbook),https://www.amazon.com/Real-Sebastian-Knight-Directions-Paperbook/dp/0811217507/ref=sr_1_1?keywords=The+Real+Life+of+Sebastian+Knight+by+Vladimir+Nabokov&qid=1697471779&sr=8-1,Vladimir Nabokov,New Directions,"July 17, 2008",224.0,,3.0,67475
"No Choirboy: Murder, Violence, And Teenagers On Death Row",https://www.amazon.com/No-Choirboy-Murder-Violence-Teenagers/dp/1250044456/ref=sr_1_1?keywords=No+Choirboy+by+Susan+Kuklin&qid=1697471883&sr=8-1,Susan Kuklin,Square Fish; First Edition,"August 12, 2014",240.0,14,4.5,83038
Cosmopolitanism: Ethics In A World Of Strangers (Issues Of Our Time),https://www.amazon.com/Cosmopolitanism-Ethics-World-Strangers-Issues/dp/039332933X/ref=sr_1_1?keywords=Cosmopolitanism+by+Kwame+Anthony+Appiah&qid=1697014812&sr=8-1,Kwame Anthony Appiah,W. W. Norton & Company; Reprint edition,"Illustrated, February 17, 2007",224.0,,3.6,21096
The Victorian Internet: The Remarkable Story Of The Telegraph And The Nineteenth Century'S On-Line Pioneers,https://www.amazon.com/Victorian-Internet-Remarkable-Nineteenth-line/dp/162040592X/ref=sr_1_1?keywords=The+Victorian+Internet+by+Tom+Standage&qid=1697470472&sr=8-1,Tom Standage,"Bloomsbury USA; Second Edition, Revised","February 25, 2014",256.0,,4.9,91583
"Blithe Spirit, Hay Fever, Private Lives: Three Plays",https://www.amazon.com/Blithe-Spirit-Fever-Private-Lives/dp/067978179X/ref=sr_1_3?keywords=Private+Lives+by+No%C3%ABl+Coward&qid=1697047390&sr=8-3,Noël Coward,Vintage; 1st Vintage International ed edition,"International Edition, January 26, 1999",256.0,,3.1,87553
The Bone Clocks: A Novel,https://www.amazon.com/Bone-Clocks-Novel-David-Mitchell/dp/0812976827/ref=sr_1_1?keywords=The+Bone+Clocks&qid=1678444794&s=books&sr=1-1,David Mitchell,Random House Trade Paperbacks; Reprint edition,"June 16, 2015",656.0,,1.7,79086
Avalon High,https://www.amazon.com/Avalon-High-Meg-Cabot/dp/0060755881/ref=sr_1_1?keywords=Avalon+High+by+Meg+Cabot&qid=1697013204&sr=8-1,Meg Cabot,HarperTeen; Reprint edition,"July 3, 2007",320.0,12,1.8,90800
The Girl Who Saved The King Of Sweden: A Novel,https://www.amazon.com/Girl-Who-Saved-King-Sweden/dp/0062329146/ref=sr_1_1?keywords=The+Girl+Who+Saved+the+King+of+Sweden+by+Jonas+Jonasson&qid=1697011649&sr=8-1,Jonas Jonasson,Ecco; Reprint edition,"April 7, 2015",400.0,,1.5,91079
Your Erroneous Zones: Step-By-Step Advice For Escaping The Trap Of Negative Thinking And Taking Control Of Your Life,https://www.amazon.com/Your-Erroneous-Zones-Step-Step/dp/0060919760/ref=sr_1_1?keywords=Your+Erroneous+Zones+by+Wayne+Dyer&qid=1696983214&sr=8-1,Wayne W Dyer,William Morrow Paperbacks; First Edition,"August 21, 2001",256.0,,3.7,84465
Broken April,https://www.amazon.com/Broken-April-Ismail-Kadare/dp/1561310654/ref=sr_1_1?keywords=Broken+April+by+Ismail+Kadare&qid=1697029597&sr=8-1,Ismail Kadare,New Amsterdam Books; 1998th edition,"June 16, 1998",218.0,,4.2,32089
Double Fudge,https://www.amazon.com/Double-Fudge-Judy-Blume/dp/0142408786/ref=sr_1_1?keywords=Double+Fudge+by+Judy+Blume&qid=1697036995&sr=8-1,Judy Blume,Puffin Books,"April 5, 2007",240.0,7,1.7,92325
Grinding It Out,https://www.amazon.com/Grinding-Out-McDonalds-Ray-Kroc/dp/125013028X/ref=sr_1_1?keywords=Grinding+It+Out+by+Ray+Kroc&qid=1697048662&sr=8-1,Ray Kroc,Griffin; Reprint edition,"August 2, 2016",220.0,,2.3,11085
The Book Of Sand And Shakespeare'S Memory (Penguin Classics),https://www.amazon.com/Book-Shakespeares-Memory-Penguin-Classics/dp/0143105299/ref=sr_1_1?keywords=The+Book+of+Sand+by+Jorge+Luis+Borges&qid=1697059523&sr=8-1,Jorge Luis Borges,Penguin Classics; Reprint edition,"December 18, 2007",176.0,,3.4,95743
Away From Her,https://www.amazon.com/Away-Her-Alice-Munro/dp/0307386694/ref=sr_1_4?crid=1W8NVBL2AXBGN&keywords=The+Bear+Came+Over+the+Mountain+Alice+Munro&qid=1666762848&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=the+bear+came+over+the+mountain+a%2Caps%2C605&sr=8-4,Alice Munro,Vintage; Media tie-in edition,"Deckle Edge, April 17, 2007",76.0,,2.3,39366
Mindfulness In Plain English: Revised And Expanded Edition,https://www.amazon.com/Mindfulness-Plain-English-Revised-Expanded/dp/0861713214/ref=sr_1_4?keywords=Mindfulness+in+Plain+English+by+Henepola+Gunaratana&qid=1697034794&sr=8-4,Bhante Henepola Gunaratana,Wisdom Publications; Revised & enlarged edition,"International Edition, November 1, 1996",208.0,,4.9,45246
Foucault'S Pendulum,https://www.amazon.com/Foucaults-Pendulum-Umberto-Eco/dp/015603297X/ref=sr_1_1?keywords=Foucault%27s+Pendulum+by+Umberto+Eco&qid=1696975902&sr=8-1,Umberto Eco,Mariner Books; First Edition,"March 5, 2007",640.0,,1.8,61187
A River Sutra,https://www.amazon.com/River-Sutra-Gita-Mehta/dp/0679752471/ref=sr_1_1?keywords=A+River+Sutra+by+Gita+Mehta&qid=1697060544&sr=8-1,Gita Mehta,Vintage; Reprint edition,"June 28, 1994",304.0,,3.8,49594
Fugitive Pieces: A Novel (Winner Of The Baileys Women'S Prize For Fiction),https://www.amazon.com/Fugitive-Pieces-Novel-Anne-Michaels/dp/0679776591/ref=sr_1_1?keywords=Fugitive+Pieces+by+Anne+Michaels&qid=1697047676&sr=8-1,Anne Michaels,Vintage; First Edition,"May 26, 1998",294.0,,4.1,84112
"The Autumn Republic (The Powder Mage Trilogy, 3)",https://www.amazon.com/Autumn-Republic-Powder-Mage-Trilogy/dp/0316219118/ref=sr_1_1?keywords=The+Autumn+Republic+by+Brian+McClellan&qid=1697020522&sr=8-1,Brian Mcclellan,Orbit; Reprint edition,"January 5, 2016",640.0,,1.9,43426
Refund: Stories,https://www.amazon.com/Refund-Stories-Karen-Bender/dp/1619026236/ref=sr_1_1?keywords=Refund+by+Karen+E.+Bender&qid=1697004699&sr=8-1,Karen E. Bender,Counterpoint; Reprint edition,"November 10, 2015",256.0,,1.6,96803
Skipping Christmas: A Novel,https://www.amazon.com/Skipping-Christmas-Novel-John-Grisham/dp/0440422965/ref=sr_1_1?keywords=Skipping+Christmas+by+John+Grisham&qid=1697047470&sr=8-1,John Grisham,Anchor; Reprint edition,"October 26, 2010",256.0,,1.2,50823
"Luther: Der Mann, Der Gott Neu Entdeckte",https://www.amazon.com/Luther-Mann-Gott-neu-entdeckte/dp/3775158251/ref=sr_1_3?keywords=Martin+Luther%3A+The+Man+Who+Rediscovered+God+and+Changed+the+World+by+Eric+Metaxas&qid=1697020941&sr=8-3,Eric Metaxas,SCM Hänssler,"September 2, 2019",0.0,,1.3,24593
An Echo In The Bone: A Novel (Outlander),https://www.amazon.com/Echo-Bone-Novel-Outlander/dp/0440245680/ref=sr_1_1?keywords=An+Echo+in+the+Bone+by+Diana+Gabaldon&qid=1697021438&sr=8-1,Diana Gabaldon,Bantam; Reprint edition,"June 22, 2010",864.0,,3.3,21114
Rainbow Boys,https://www.amazon.com/Rainbow-Boys-Alex-Sanchez/dp/0689857705/ref=sr_1_1?keywords=Rainbow+Boys+by+Alex+Sanchez&qid=1697013075&sr=8-1,Alex Sanchez,S&S Books for Young Readers; Reprint edition,"May 1, 2003",272.0,12,2.4,9548
Scrawl: A Novel,https://www.amazon.com/Scrawl-Novel-Mark-Shulman/dp/1250012694/ref=sr_1_1?keywords=Scrawl+by+Mark+Shulman&qid=1697031887&sr=8-1,Mark Shulman,Square Fish,"August 21, 2012",240.0,12,3.1,49640
The Hare With Amber Eyes (Chinese Edition),https://www.amazon.com/Hare-Amber-Eyes-Chinese/dp/7532949613/ref=sr_1_3?keywords=The+Hare+With+Amber+Eyes+by+Edmund+de+Waal&qid=1697043126&sr=8-3,Edmund De Waal,Shandong Publishing House of literature and Art; First Edition,"September 1, 2015",318.0,,5.0,589
Everyday Ambassador: Make A Difference By Connecting In A Disconnected World,https://www.amazon.com/Everyday-Ambassador-Difference-Connecting-Disconnected/dp/1582705232/ref=sr_1_1?keywords=Everyday+Ambassador+by+Kate+Otto&qid=1697016451&sr=8-1,Kate Otto,Beyond Words,"May 26, 2015",224.0,,4.7,64266
Wedding Gift,https://www.amazon.com/Wedding-Gift-Marlen-Suyapa-Bodden/dp/1250802849/ref=sr_1_1?keywords=The+Wedding+Gift+by+Marlen+Suyapa+Bodden&qid=1697065030&sr=8-1,Marlen Suyapa Bodden,Griffin,"December 29, 2020",336.0,,4.1,95361
"Ties That Bind, Ties That Break",https://www.amazon.com/Ties-That-Bind-Break/dp/0141317159/ref=sr_1_1?keywords=Ties+That+Bind%2C+Ties+That+Break+by+Lensey+Namioka&qid=1696960284&sr=8-1,Lensey Namioka,Puffin Bks,"January 1, 2003",160.0,9,3.2,9684
"[Assassins: Assignment: Jerusalem, Target: Antichrist (Left Behind #6)] [By: Lahaye, Tim] [April, 2011]",https://www.amazon.com/Assassins-Assignment-Jerusalem-Target-Antichrist/dp/B00T6MEH1Q/ref=sr_1_4?crid=2G02TU30RNCDN&keywords=Assassins_Jerry+B.+Jenkins&qid=1682632043&s=instant-video&sprefix=assassins_jerry+b.+jenkins%2Cinstant-video%2C476&sr=1-4,Tim Lahaye,,,0.0,,3.9,9354
Legacy Of Ashes: The History Of The Cia,https://www.amazon.com/Legacy-Ashes-History-Tim-Weiner/dp/0307389006/ref=sr_1_1?keywords=Legacy+Of+Ashes+by+Tim+Weiner&qid=1697058591&sr=8-1,Tim Weiner,Anchor; Reprint edition,"May 20, 2008",848.0,,1.1,79669
Santa Evita,https://www.amazon.com/Santa-Evita-Tomas-Eloy-Martinez/dp/0679768149/ref=sr_1_1?keywords=Santa+Evita+by+Tom%C3%A1s+Eloy+Mart%C3%ADnez&qid=1697033375&sr=8-1,Tomas Eloy Martinez,Vintage; Reprint edition,"July 29, 1997",384.0,,3.6,64051
Small Is Beautiful: Economics As If People Mattered (Harper Perennial Modern Thought),https://www.amazon.com/Small-Beautiful-Economics-Mattered-Perennial/dp/0061997765/ref=sr_1_1?crid=3U0FWP8PMOTA1&keywords=Small+Is+Beautiful&qid=1673695880&s=books&sprefix=small+is+beautiful%2Cstripbooks-intl-ship%2C553&sr=1-1&asin=0061997765&revisionId=&format=4&depth=1,E. F. Schumacher,Harper Perennial; Reprint edition,"Illustrated, October 19, 2010",352.0,,3.6,7349
Looking For Alibrandi,https://www.amazon.com/Looking-Alibrandi-Melina-Marchetta/dp/0375836942/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1679586564&sr=8-1,Melina Marchetta,Knopf Books for Young Readers,"May 9, 2006",320.0,12,1.5,64901
The View From Castle Rock: Stories,https://www.amazon.com/View-Castle-Rock-Stories/dp/0099497999/ref=sr_1_1?keywords=The+View+from+Castle+Rock+by+Alice+Munro&qid=1696988991&sr=8-1,Alice Munro,Vintage Books USA; New Ed edition,"January 1, 2007",368.0,,2.9,35819
The Year Of Yes Journal,https://www.amazon.com/Year-Yes-Journal-Shonda-Rhimes/dp/1501163051/ref=sr_1_2?keywords=Year+of+Yes+by+Shonda+Rhimes&qid=1697008163&sr=8-2,Shonda Rhimes,S&S/ Marysue Rucci Books; Gjr edition,"December 6, 2016",464.0,,4.1,18647
As Simple As Snow,https://www.amazon.com/As-Simple-Snow-Gregory-Galloway-ebook/dp/B001QL5MHS/ref=sr_1_1?crid=8S8M0TE1RMZM&keywords=As+Simple+As+Snow_Galloway&qid=1681983731&s=instant-video&sprefix=as+simple+as+snow_galloway%2Cinstant-video%2C506&sr=1-1,Gregory Galloway,Berkley; Reprint edition,"March 7, 2006",308.0,,1.5,63604
The Seventh Wish,https://www.amazon.com/Seventh-Wish-Kate-Messner/dp/1681194317/ref=sr_1_1?keywords=The+Seventh+Wish+by+Kate+Messner&qid=1697011080&sr=8-1,Kate Messner,Bloomsbury USA Childrens; Reprint edition,"June 13, 2017",256.0,9,1.3,79683
Privilège Noir: L’Opportunité Est Pour Celui Qui La Crée | D’Après Le Best-Seller De Charlamagne Tha God (French Edition),https://www.amazon.com/Privil%C3%A8ge-noir-Lopportunit%C3%A9-best-seller-Charlamagne/dp/B0BW35YF6H/ref=sr_1_9?keywords=Black+Privilege+by+Charlamagne+Tha+God&qid=1697039008&sr=8-9,"Charlamagne Tha God, Les Éditions La Comédie Française, Infinitus Graphics, Mélissa Binet, Julien Courgeau, Vikki Hastings",Independently published,"March 2, 2023",380.0,,4.2,46448
Tell Me Your Dreams,https://www.amazon.com/Tell-Your-Dreams-Sidney-Sheldon/dp/8172234902/ref=sr_1_1?keywords=Tell+Me+Your+Dreams+by+Sidney+Sheldon&qid=1697002791&sr=8-1,Sidney Sheldon,HarperCollins India,"January 1, 1998",,,4.7,51705
Leadership Secrets Of Attila The Hun,https://www.amazon.com/Leadership-Secrets-Attila-Wess-Roberts/dp/0446391069/ref=sr_1_1?keywords=Leadership+Secrets+of+Attila+the+Hun+by+Wess+Roberts&qid=1697006295&sr=8-1,Wess Roberts,Balance; Anniversary edition,"February 1, 1990",128.0,,4.6,86406
Wake,https://www.amazon.com/Wake-Robert-J-Sawyer/dp/1473228409/ref=sr_1_1?keywords=WWW%3A+Wake+by+Robert+J.+Sawyer&qid=1697000814&sr=8-1,Robert J. Sawyer,Gollancz,"September 5, 2019",384.0,,1.1,88027
"My Name Is Parvana (Breadwinner Series, 4)",https://www.amazon.com/Name-Parvana-Breadwinner-Deborah-Ellis/dp/1554982987/ref=sr_1_1?keywords=My+Name+is+Parvana+by+Deborah+Ellis&qid=1697010685&sr=8-1,Deborah Ellis,Groundwood Books; Reprint edition,"May 1, 2015",216.0,10,4.4,51461
The Sea Of Trolls (Sea Of Trolls Trilogy (Paperback)),https://www.amazon.com/Sea-Trolls-Trilogy-Paperback/dp/0689867468/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1673777776&sr=1-1,Nancy Farmer,Atheneum Books for Young Readers; Reprint edition,"Illustrated, June 1, 2006",480.0,10,3.8,61791
Miss Ogilvy Finds Herself,https://www.amazon.com/Miss-Ogilvy-Finds-Herself-Radclyffe/dp/1473311926/ref=sr_1_1?keywords=Miss+Ogilvy+Finds+Herself+by+Radclyffe+Hall&qid=1697057875&sr=8-1,Radclyffe Hall,Williams Press,"August 22, 2013",260.0,,4.1,30432
"Kobe Bryant, 2Nd Edition (Amazing Athletes)",https://www.amazon.com/Kobe-Bryant-2nd-Amazing-Athletes/dp/0761357521/ref=sr_1_1?keywords=Kobe+Bryant+by+Jeff+Savage&qid=1697020863&sr=8-1,Jeff Savage,Lerner Publishing Group; Revised edition,"Illustrated, August 1, 2010",32.0,7,4.2,62274
Deep Economy,https://www.amazon.com/Deep-Economy-Wealth-Communities-Durable/dp/0805087222/ref=sr_1_1?keywords=Deep+Economy+by+Bill+McKibben&qid=1697035732&sr=8-1,Bill Mckibben,St. Martin's Griffin,"March 4, 2008",272.0,,2.4,87135
The Street Sweeper,https://www.amazon.com/Street-Sweeper-Elliot-Perlman/dp/1594486190/ref=sr_1_1?keywords=The+Street+Sweeper+by+Elliot+Perlman&qid=1697064801&sr=8-1,Elliot Perlman,Riverhead Books; Reprint edition,"December 4, 2012",640.0,,2.6,38525
Terrible Typhoid Mary: A True Story Of The Deadliest Cook In America,https://www.amazon.com/Terrible-Typhoid-Mary-Deadliest-America/dp/0063295962/ref=sr_1_1?keywords=Terrible+Typhoid+Mary+by+Susan+Campbell+Bartoletti&qid=1696973889&sr=8-1,Susan Campbell Bartoletti,Clarion Books,"August 1, 2023",240.0,13,4.6,39391
In The Shadow Of The Banyan: A Novel,https://www.amazon.com/Shadow-Banyan-Novel-Vaddey-Ratner/dp/1451657714/ref=sr_1_1?keywords=In+The+Shadow+Of+The+Banyan+by+Vaddey+Ratner&qid=1697043593&sr=8-1,Vaddey Ratner,Simon & Schuster,"June 4, 2013",352.0,,3.9,16614
Rare Antique Shadow Of Crescent Moon Fatima Bhutto Uncorrected Proof Advance First Edition [Paperback] Fatima Bhutto,https://www.amazon.com/Antique-Shadow-Crescent-Uncorrected-Advance/dp/B0BS6R1L97/ref=sr_1_2?keywords=The+Shadow+of+the+Crescent+Moon+by+Fatima+Bhutto&qid=1697059502&sr=8-2,Fatima Bhutto,Generic,"January 1, 2015",233.0,,3.6,23512
"Forgive Me, Leonard Peacock",https://www.amazon.com/Forgive-Leonard-Peacock-Matthew-Quick/dp/031622135X/ref=sr_1_1?keywords=Forgive+Me%2C+Leonard+Peacock+by+Matthew+Quick&qid=1696988666&sr=8-1,Matthew Quick,"Little, Brown Books for Young Readers; Reprint edition","July 1, 2014",304.0,15,3.5,85564
Calico Joe: A Novel,https://www.amazon.com/Calico-Joe-Novel-John-Grisham/dp/0345536649/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1673614244&sr=1-1,John Grisham,Vintage; Reprint edition,"March 26, 2013",208.0,,2.4,60629
Fingersmith,https://www.amazon.com/Fingersmith-Sarah-Waters/dp/1573229725/ref=sr_1_1?keywords=Fingersmith+by+Sarah+Waters&qid=1697047744&sr=8-1,Sarah Waters,Riverhead Books; First Edition,"October 1, 2002",582.0,,1.6,44134
"The Crimson Crown (A Seven Realms Novel, 4)",https://www.amazon.com/Crimson-Crown-Seven-Realms-Novel/dp/142315214X/ref=sr_1_1?keywords=The+Crimson+Crown+by+Cinda+Williams+Chima&qid=1696977799&sr=8-1,Cinda Williams Chima,"Little, Brown Books for Young Readers","October 1, 2013",624.0,12,1.7,35854
Winger,https://www.amazon.com/Winger-Andrew-Smith/dp/1442444932/ref=sr_1_1?keywords=Winger+by+Andrew+Smith&qid=1696982436&sr=8-1,Andrew Smith,Simon & Schuster Books for Young Readers; Reprint edition,"September 2, 2014",464.0,12,4.1,13240
Huck’S Raft: A History Of American Childhood,https://www.amazon.com/Hucks-Raft-History-American-Childhood/dp/0674019989/ref=sr_1_1?keywords=Huck%27s+Raft+by+Steven+Mintz&qid=1696960793&sr=8-1,Steven Mintz,An Imprint of Harvard University Press; 59971st edition,"April 30, 2006",464.0,,2.7,7651
The American Way Of Death Revisited,https://www.amazon.com/American-Way-Death-J-Mitford/dp/0449231445/ref=sr_1_1?keywords=The+American+Way+of+Death+Revisited+by+Jessica+Mitford&qid=1696962968&sr=8-1,Jessica Mitford,Vintage; Reprint edition,"January 4, 2000",320.0,,4.9,86054
[(The Technological Society)] [By: Jacques Ellul],https://www.amazon.com/Technological-Society-Jacques-Ellul/dp/0394703901/ref=sr_1_1?keywords=The+Technological+Society+Jacques+Ellul&qid=1669390218&sr=8-1,Jacques Ellul,,,0.0,,1.3,49929
Space Between Us,https://www.amazon.com/Space-Between-Us-Zoya-Pirzad/dp/1851689974/ref=sr_1_1?keywords=The+Space+Between+Us+by+Zoya+Pirzad&qid=1697020219&sr=8-1,Zoya Pirzad,Oneworld Publications,"March 18, 2014",160.0,,1.7,80877
Memoirs Of A Teenage Amnesiac: A Novel,https://www.amazon.com/Memoirs-Teenage-Amnesiac-Gabrielle-Zevin/dp/0312561288/ref=sr_1_1?keywords=Memoirs+of+a+Teenage+Amnesiac+by+Gabrielle+Zevin&qid=1697016374&sr=8-1,Gabrielle Zevin,Square Fish; First Edition,"June 23, 2009",304.0,14,2.7,25077
Honolulu: A Novel,https://www.amazon.com/Honolulu-Novel-Alan-Brennert/dp/0312606346/ref=sr_1_1?keywords=Honolulu+by+Alan+Brennert&qid=1697045492&sr=8-1,Alan Brennert,St. Martin's Griffin; First Edition,"February 2, 2010",464.0,,2.5,66874
Heir Apparent,https://www.amazon.com/Heir-Apparent-Vivian-Vande-Velde/dp/0152051252/ref=sr_1_1?keywords=Heir+Apparent+by+Vivian+Vande+Velde&qid=1696960606&sr=8-1,Vivian Vande Velde,Clarion Books; First Edition,"June 1, 2004",352.0,10,3.5,97628
The Young Lions,https://www.amazon.com/Young-Lions-Irwin-Shaw/dp/0451014960/ref=sr_1_1?keywords=The+Young+Lions+by+Irwin+Shaw&qid=1697007004&sr=8-1,Irwin Shaw,University of Chicago Press; New edition,"December 1, 2000",696.0,,4.6,85878
The Lord Of Opium (The House Of The Scorpion),https://www.amazon.com/Lord-Opium-House-Scorpion/dp/1665918268/ref=sr_1_1?keywords=The+Lord+of+Opium+by+Nancy+Farmer&qid=1696990280&sr=8-1,Nancy Farmer,Atheneum Books for Young Readers; Reissue edition,"June 7, 2022",448.0,12,2.1,96652
Zora And Me,https://www.amazon.com/Zora-Me-Victoria-Bond/dp/0763658146/ref=sr_1_1?crid=200V494P29OE0&keywords=Zora+and+Me+T.+R.+Simon%2CVictoria+Bond&qid=1666817790&qu=eyJxc2MiOiIwLjk2IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=zora+and+me+t.+r.+simon%2Cvictoria%2Caps%2C609&sr=8-1,Victoria Bond,Candlewick; Reprint edition,"December 27, 2011",170.0,10,1.0,18199
"Finding Zoe: A Deaf Woman'S Story Of Identity, Love, And Adoption",https://www.amazon.com/Finding-Zoe-Womans-Identity-Adoption/dp/195066578X/ref=sr_1_1?keywords=Finding+Zoe+by+Brandi+Rarus&qid=1697470980&sr=8-1,"Brandi Rarus, Gail Harris",BenBella Books,"September 1, 2020",288.0,,1.8,64907
The Silent Wife: A Novel,https://www.amazon.com/Silent-Wife-Novel-S-Harrison/dp/0525505601/ref=sr_1_1?keywords=The+Silent+Wife+by+A.+S.+A.+Harrison&qid=1697005140&sr=8-1,A. S. A. Harrison,Penguin Books; 5/26/13 edition,"June 25, 2013",326.0,,3.5,73887
Unfriended,https://www.amazon.com/Unfriended-Rachel-Vail/dp/0147511542/ref=sr_1_1?keywords=Unfriended+by+Rachel+Vail&qid=1697022095&sr=8-1,Rachel Vail,Puffin Books; Reissue edition,"September 1, 2015",304.0,10,2.8,83024
"Girl Waits With Gun (A Kopp Sisters Novel, 1)",https://www.amazon.com/Girl-Waits-Kopp-Sisters-Novel/dp/0544800834/ref=sr_1_1?keywords=Girl+Waits+with+Gun+by+Amy+Stewart&qid=1696973503&sr=8-1,Amy Stewart,Mariner Books; Reprint edition,"May 3, 2016",448.0,,2.4,57973
"The Elements Of Journalism, Revised And Updated 3Rd Edition: What Newspeople Should Know And The Public Should Expect",https://www.amazon.com/Elements-Journalism-Revised-Updated-3rd/dp/0804136785/ref=sr_1_1?crid=20LX4VHE4P3JA&keywords=The+Elements+of+Journalism_Tom+Rosenstiel&qid=1682008389&s=instant-video&sprefix=the+elements+of+journalism_tom+rose%2Cinstant-video%2C590&sr=1-1,Bill Kovach,Crown; Updated edition,"April 1, 2014",352.0,1,4.2,77845
"Happy Birthday, Wanda June",https://www.amazon.com/Happy-Birthday-Wanda-June-Vonnegut/dp/0385283865/ref=sr_1_7?crid=2J047HP0JPDK8&keywords=Harrison+Bergeron+Kurt+Vonnegut+Jr.&qid=1666865344&sprefix=harrison+bergeron+kurt+vonnegut+jr.%2Caps%2C595&sr=8-7,Jr. Kurt Vonnegut,Delta Publishing; First Edition,"May 5, 2020",199.0,,4.5,58406
"Slavery At Sea: Terror, Sex, And Sickness In The Middle Passage (New Black Studies Series)",https://www.amazon.com/Slavery-Sea-Sickness-Passage-Studies/dp/0252082028/ref=sr_1_1?keywords=Slavery+at+Sea+by+Sowande+M.+Mustakeem&qid=1696987128&sr=8-1,Sowande M Mustakeem,University of Illinois Press; Illustrated edition,"September 30, 2016",296.0,,4.9,27727
Icefall,https://www.amazon.com/Icefall-Matthew-J-Kirby/dp/0545274257/ref=sr_1_1?crid=3PWNYLK4YNLQR&keywords=icefall+kirby&qid=1682224790&s=instant-video&sprefix=icefall_kirby%2Cinstant-video%2C284&sr=1-1,Matthew J. Kirby,Scholastic Paperbacks; Reissue edition,"February 1, 2013",336.0,9,3.9,21841
Carry On,https://www.amazon.com/Carry-On/dp/1529013003/ref=sr_1_1?keywords=Carry+On+by+Rainbow+Rowell&qid=1696999378&sr=8-1,Rainbow Rowell,Macmillan Children's Books; New Edit/Cover edition,"July 11, 2019",528.0,12,1.1,81913
The Conjure Woman: The 1899 African American Novel (Annotated),https://www.amazon.com/Conjure-Woman-african-american-Annotated/dp/B09TMVTZ5V/ref=sr_1_5?keywords=The+Conjure+Woman+by+Charles+W.+Chesnutt&qid=1697059645&sr=8-5,Charles W. Chesnutt,Independently published,"March 3, 2022",97.0,,3.9,74744
Hansel And Gretel,https://www.amazon.com/Hansel-Gretel-Rika-Lesser/dp/0698114078/ref=sr_1_1?keywords=Hansel+and+Gretel+by+Rika+Lesser&qid=1696981005&sr=8-1,Rika Lesser,Puffin Books; Illustrated edition,"Picture Book, November 12, 1996",48.0,4,3.0,28148
Beautiful Losers,https://www.amazon.com/Beautiful-Losers-Leonard-Cohen/dp/0679748253/ref=sr_1_1?keywords=Beautiful+Losers+by+Leonard+Cohen&qid=1697061825&sr=8-1,Leonard Cohen,Vintage; Reissue edition,"November 2, 1993",256.0,,4.9,8362
Seven Guitars,https://www.amazon.com/Seven-Guitars-August-Wilson/dp/0452276926/ref=sr_1_1?keywords=Seven+Guitars+by+August+Wilson&qid=1697034446&sr=8-1,August Wilson,Plume; Reprint edition,"August 1, 1997",107.0,,4.2,78641
Amazing Grace: A Vocabulary Of Faith,https://www.amazon.com/Amazing-Grace-Vocabulary-Kathleen-Norris/dp/1573227218/ref=sr_1_1?keywords=Amazing+Grace+by+Kathleen+Norris&qid=1696981339&sr=8-1,Kathleen Norris,Riverhead Books; Revised ed. edition,"April 1, 1999",384.0,,4.5,29699
